;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
1034;main-news;MSRpar;2012train;0206;4.400;['sources', 'within', 'the', 'racing', 'industry', 'have', 'told', 'the', 'daily', 'bulletin', 'that', 'fontana', 'will', 'get', 'a', 'second', 'nascar', 'race', 'on', 'labor', 'day', 'weekend', 'starting', 'next', 'season'];['sources', 'in', 'the', 'racing', 'industry', 'said', 'fontana', 'will', 'get', 'a', 'second', 'nascar', 'race', 'on', 'labor', 'day', 'weekend', 'starting', 'next', 'season'];[('sources', 'NNS'), ('within', 'IN'), ('the', 'DT'), ('racing', 'NN'), ('industry', 'NN'), ('have', 'VBP'), ('told', 'VBN'), ('the', 'DT'), ('daily', 'JJ'), ('bulletin', 'NN'), ('that', 'IN'), ('fontana', 'NN'), ('will', 'MD'), ('get', 'VB'), ('a', 'DT'), ('second', 'JJ'), ('nascar', 'NN'), ('race', 'NN'), ('on', 'IN'), ('labor', 'NN'), ('day', 'NN'), ('weekend', 'NN'), ('starting', 'VBG'), ('next', 'JJ'), ('season', 'NN')];[('sources', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('racing', 'NN'), ('industry', 'NN'), ('said', 'VBD'), ('fontana', 'NN'), ('will', 'MD'), ('get', 'VB'), ('a', 'DT'), ('second', 'JJ'), ('nascar', 'NN'), ('race', 'NN'), ('on', 'IN'), ('labor', 'NN'), ('day', 'NN'), ('weekend', 'NN'), ('starting', 'VBG'), ('next', 'JJ'), ('season', 'NN')];[('sources', 'NNS'), ('racing', 'NN'), ('industry', 'NN'), ('have', 'VBP'), ('told', 'VBN'), ('daily', 'JJ'), ('bulletin', 'NN'), ('fontana', 'NN'), ('will', 'MD'), ('get', 'VB'), ('second', 'JJ'), ('nascar', 'NN'), ('race', 'NN'), ('labor', 'NN'), ('day', 'NN'), ('weekend', 'NN'), ('starting', 'VBG'), ('next', 'JJ'), ('season', 'NN')];[('sources', 'NNS'), ('racing', 'NN'), ('industry', 'NN'), ('said', 'VBD'), ('fontana', 'NN'), ('will', 'MD'), ('get', 'VB'), ('second', 'JJ'), ('nascar', 'NN'), ('race', 'NN'), ('labor', 'NN'), ('day', 'NN'), ('weekend', 'NN'), ('starting', 'VBG'), ('next', 'JJ'), ('season', 'NN')];['sources', 'racing', 'industry', 'have', 'told', 'daily', 'bulletin', 'fontana', 'will', 'get', 'second', 'nascar', 'race', 'labor', 'day', 'weekend', 'starting', 'next', 'season'];['sources', 'racing', 'industry', 'said', 'fontana', 'will', 'get', 'second', 'nascar', 'race', 'labor', 'day', 'weekend', 'starting', 'next', 'season'];sources racing industry have told daily bulletin fontana will get second nascar race labor day weekend starting next season;sources racing industry said fontana will get second nascar race labor day weekend starting next season;0.95797683926582;0.8263699701635429;0.816496580927726;0.816496580927726;0.8571428571428571;1.0857142857142856
1035;main-news;MSRpar;2012train;0214;3.600;['the', 'dow', 'jones', 'industrial', 'average', 'dji', 'ended', 'up', '5679', 'points', 'or', '067', 'percent', 'at', '858836', '--', 'its', 'highest', 'level', 'since', 'january', '17'];['the', 'dow', 'jones', 'industrial', 'average', '(', '$', 'dj', 'news', 'chart', 'profile', ')', 'rose', '56', 'points', 'or', '07', 'percent', 'to', '8588'];[('the', 'DT'), ('dow', 'NN'), ('jones', 'NNS'), ('industrial', 'JJ'), ('average', 'JJ'), ('dji', 'NN'), ('ended', 'VBD'), ('up', 'RB'), ('5679', 'CD'), ('points', 'NNS'), ('or', 'CC'), ('067', 'CD'), ('percent', 'NN'), ('at', 'IN'), ('858836', 'CD'), ('--', ':'), ('its', 'PRP$'), ('highest', 'JJS'), ('level', 'NN'), ('since', 'IN'), ('january', 'JJ'), ('17', 'CD')];[('the', 'DT'), ('dow', 'NN'), ('jones', 'NNS'), ('industrial', 'JJ'), ('average', 'NN'), ('(', '('), ('$', '$'), ('dj', 'RB'), ('news', 'NN'), ('chart', 'NN'), ('profile', 'NN'), (')', ')'), ('rose', 'VBD'), ('56', 'CD'), ('points', 'NNS'), ('or', 'CC'), ('07', 'CD'), ('percent', 'NN'), ('to', 'TO'), ('8588', 'CD')];[('dow', 'NN'), ('jones', 'NNS'), ('industrial', 'JJ'), ('average', 'JJ'), ('dji', 'NN'), ('ended', 'VBD'), ('up', 'RB'), ('5679', 'CD'), ('points', 'NNS'), ('or', 'CC'), ('067', 'CD'), ('percent', 'NN'), ('858836', 'CD'), ('--', ':'), ('its', 'PRP$'), ('highest', 'JJS'), ('level', 'NN'), ('january', 'JJ'), ('17', 'CD')];[('dow', 'NN'), ('jones', 'NNS'), ('industrial', 'JJ'), ('average', 'NN'), ('(', '('), ('$', '$'), ('dj', 'RB'), ('news', 'NN'), ('chart', 'NN'), ('profile', 'NN'), (')', ')'), ('rose', 'VBD'), ('56', 'CD'), ('points', 'NNS'), ('or', 'CC'), ('07', 'CD'), ('percent', 'NN'), ('to', 'TO'), ('8588', 'CD')];['dow', 'jones', 'industrial', 'average', 'dji', 'ended', 'up', '5679', 'points', 'or', '067', 'percent', '858836', '--', 'its', 'highest', 'level', 'january', '17'];['dow', 'jones', 'industrial', 'average', '(', '$', 'dj', 'news', 'chart', 'profile', ')', 'rose', '56', 'points', 'or', '07', 'percent', 'to', '8588'];dow jones industrial average dji ended up 5679 points or 067 percent 858836 -- its highest level january 17;dow jones industrial average ( $ dj news chart profile ) rose 56 points or 07 percent to 8588;0.6916525947042763;0.7790217961609038;0.8081309680555601;0.6;0.3684210526315789;0.3684210526315789
1036;main-news;MSRpar;2012train;0221;3.600;['dennehy', 'who', 'transferred', 'to', 'baylor', 'last', 'year', 'after', 'getting', 'kicked', 'off', 'the', 'university', 'of', 'new', 'mexico', 'lobos', 'for', 'temper', 'tantrums', 'had', 'begun', 'to', 'read', 'the', 'bible', 'daily'];['dennehy', 'who', 'transferred', 'to', 'baylor', 'last', 'year', 'after', 'getting', 'kicked', 'off', 'the', 'university', 'of', 'new', 'mexico', 'lobos', 'for', 'temper', 'tantrums', 'became', 'a', 'born-again', 'christian', 'in', 'june', '2002'];[('dennehy', 'NN'), ('who', 'WP'), ('transferred', 'VBD'), ('to', 'TO'), ('baylor', 'VB'), ('last', 'JJ'), ('year', 'NN'), ('after', 'IN'), ('getting', 'VBG'), ('kicked', 'VBD'), ('off', 'RP'), ('the', 'DT'), ('university', 'NN'), ('of', 'IN'), ('new', 'JJ'), ('mexico', 'NN'), ('lobos', 'NN'), ('for', 'IN'), ('temper', 'NN'), ('tantrums', 'NNS'), ('had', 'VBD'), ('begun', 'VBN'), ('to', 'TO'), ('read', 'VB'), ('the', 'DT'), ('bible', 'JJ'), ('daily', 'JJ')];[('dennehy', 'NN'), ('who', 'WP'), ('transferred', 'VBD'), ('to', 'TO'), ('baylor', 'VB'), ('last', 'JJ'), ('year', 'NN'), ('after', 'IN'), ('getting', 'VBG'), ('kicked', 'VBD'), ('off', 'RP'), ('the', 'DT'), ('university', 'NN'), ('of', 'IN'), ('new', 'JJ'), ('mexico', 'NN'), ('lobos', 'NN'), ('for', 'IN'), ('temper', 'NN'), ('tantrums', 'NNS'), ('became', 'VBD'), ('a', 'DT'), ('born-again', 'JJ'), ('christian', 'NN'), ('in', 'IN'), ('june', 'NN'), ('2002', 'CD')];[('dennehy', 'NN'), ('who', 'WP'), ('transferred', 'VBD'), ('to', 'TO'), ('baylor', 'VB'), ('last', 'JJ'), ('year', 'NN'), ('getting', 'VBG'), ('kicked', 'VBD'), ('off', 'RP'), ('university', 'NN'), ('new', 'JJ'), ('mexico', 'NN'), ('lobos', 'NN'), ('temper', 'NN'), ('tantrums', 'NNS'), ('had', 'VBD'), ('begun', 'VBN'), ('to', 'TO'), ('read', 'VB'), ('bible', 'JJ'), ('daily', 'JJ')];[('dennehy', 'NN'), ('who', 'WP'), ('transferred', 'VBD'), ('to', 'TO'), ('baylor', 'VB'), ('last', 'JJ'), ('year', 'NN'), ('getting', 'VBG'), ('kicked', 'VBD'), ('off', 'RP'), ('university', 'NN'), ('new', 'JJ'), ('mexico', 'NN'), ('lobos', 'NN'), ('temper', 'NN'), ('tantrums', 'NNS'), ('became', 'VBD'), ('born-again', 'JJ'), ('christian', 'NN'), ('june', 'NN'), ('2002', 'CD')];['dennehy', 'who', 'transferred', 'to', 'baylor', 'last', 'year', 'getting', 'kicked', 'off', 'university', 'new', 'mexico', 'lobos', 'temper', 'tantrums', 'had', 'begun', 'to', 'read', 'bible', 'daily'];['dennehy', 'who', 'transferred', 'to', 'baylor', 'last', 'year', 'getting', 'kicked', 'off', 'university', 'new', 'mexico', 'lobos', 'temper', 'tantrums', 'became', 'born-again', 'christian', 'june', '2002'];dennehy who transferred to baylor last year getting kicked off university new mexico lobos temper tantrums had begun to read bible daily;dennehy who transferred to baylor last year getting kicked off university new mexico lobos temper tantrums became born-again christian june 2002;0.8757862291557337;0.8781143665556121;0.897700020690697;0.7;0.7906976744186046;0.6976744186046512
1037;main-news;MSRpar;2012train;0223;4.000;['bashir', 'felt', 'he', 'was', 'being', 'tried', 'by', 'opinion', 'not', 'on', 'the', 'facts', 'mahendradatta', 'told', 'reuters'];['bashir', 'also', 'felt', 'he', 'was', 'being', 'tried', 'by', 'opinion', 'rather', 'than', 'facts', 'of', 'law', 'he', 'added'];[('bashir', 'NN'), ('felt', 'VBD'), ('he', 'PRP'), ('was', 'VBD'), ('being', 'VBG'), ('tried', 'VBN'), ('by', 'IN'), ('opinion', 'NN'), ('not', 'RB'), ('on', 'IN'), ('the', 'DT'), ('facts', 'NNS'), ('mahendradatta', 'VBP'), ('told', 'VBD'), ('reuters', 'NNS')];[('bashir', 'NN'), ('also', 'RB'), ('felt', 'VBD'), ('he', 'PRP'), ('was', 'VBD'), ('being', 'VBG'), ('tried', 'VBN'), ('by', 'IN'), ('opinion', 'NN'), ('rather', 'RB'), ('than', 'IN'), ('facts', 'NNS'), ('of', 'IN'), ('law', 'NN'), ('he', 'PRP'), ('added', 'VBD')];[('bashir', 'NN'), ('felt', 'VBD'), ('he', 'PRP'), ('was', 'VBD'), ('being', 'VBG'), ('tried', 'VBN'), ('opinion', 'NN'), ('not', 'RB'), ('facts', 'NNS'), ('mahendradatta', 'VBP'), ('told', 'VBD'), ('reuters', 'NNS')];[('bashir', 'NN'), ('also', 'RB'), ('felt', 'VBD'), ('he', 'PRP'), ('was', 'VBD'), ('being', 'VBG'), ('tried', 'VBN'), ('opinion', 'NN'), ('rather', 'RB'), ('facts', 'NNS'), ('law', 'NN'), ('he', 'PRP'), ('added', 'VBD')];['bashir', 'felt', 'he', 'was', 'being', 'tried', 'opinion', 'not', 'facts', 'mahendradatta', 'told', 'reuters'];['bashir', 'also', 'felt', 'he', 'was', 'being', 'tried', 'opinion', 'rather', 'facts', 'law', 'he', 'added'];bashir felt he was being tried opinion not facts mahendradatta told reuters;bashir also felt he was being tried opinion rather facts law he added;0.8120425618901599;0.855320004870686;0.7493669834454826;0.50709255283711;0.64;0.8
1038;main-news;MSRpar;2012train;0224;4.500;['schofield', 'got', 'toepfer', 'to', 'admit', 'on', 'cross-examination', 'that', 'she', 'ignored', 'many', 'of', 'odonnell', 'suggestions', 'and', 'projects'];['but', 'under', 'cross-examination', 'by', 'odonnell', 'attorney', 'lorna', 'schofield', 'toepfer', 'conceded', 'she', 'had', 'ignored', 'many', 'of', 'odonnell', 'suggestions', 'and', 'projects'];[('schofield', 'NN'), ('got', 'VBD'), ('toepfer', 'NN'), ('to', 'TO'), ('admit', 'VB'), ('on', 'IN'), ('cross-examination', 'NN'), ('that', 'IN'), ('she', 'PRP'), ('ignored', 'VBD'), ('many', 'JJ'), ('of', 'IN'), ('odonnell', 'JJ'), ('suggestions', 'NNS'), ('and', 'CC'), ('projects', 'NNS')];[('but', 'CC'), ('under', 'IN'), ('cross-examination', 'NN'), ('by', 'IN'), ('odonnell', 'NN'), ('attorney', 'NN'), ('lorna', 'JJ'), ('schofield', 'NN'), ('toepfer', 'NN'), ('conceded', 'VBD'), ('she', 'PRP'), ('had', 'VBD'), ('ignored', 'VBN'), ('many', 'JJ'), ('of', 'IN'), ('odonnell', 'JJ'), ('suggestions', 'NNS'), ('and', 'CC'), ('projects', 'NNS')];[('schofield', 'NN'), ('got', 'VBD'), ('toepfer', 'NN'), ('to', 'TO'), ('admit', 'VB'), ('cross-examination', 'NN'), ('she', 'PRP'), ('ignored', 'VBD'), ('many', 'JJ'), ('odonnell', 'JJ'), ('suggestions', 'NNS'), ('and', 'CC'), ('projects', 'NNS')];[('but', 'CC'), ('cross-examination', 'NN'), ('odonnell', 'NN'), ('attorney', 'NN'), ('lorna', 'JJ'), ('schofield', 'NN'), ('toepfer', 'NN'), ('conceded', 'VBD'), ('she', 'PRP'), ('had', 'VBD'), ('ignored', 'VBN'), ('many', 'JJ'), ('odonnell', 'JJ'), ('suggestions', 'NNS'), ('and', 'CC'), ('projects', 'NNS')];['schofield', 'got', 'toepfer', 'to', 'admit', 'cross-examination', 'she', 'ignored', 'many', 'odonnell', 'suggestions', 'and', 'projects'];['but', 'cross-examination', 'odonnell', 'attorney', 'lorna', 'schofield', 'toepfer', 'conceded', 'she', 'had', 'ignored', 'many', 'odonnell', 'suggestions', 'and', 'projects'];schofield got toepfer to admit cross-examination she ignored many odonnell suggestions and projects;but cross-examination odonnell attorney lorna schofield toepfer conceded she had ignored many odonnell suggestions and projects;0.8786559903987332;;0.8797995615023173;0.7216878364870322;0.6896551724137931;0.41379310344827586
1039;main-news;MSRpar;2012train;0237;5.000;['in', 'that', 'case', 'the', 'court', 'held', 'that', 'cincinnati', 'had', 'violated', 'the', 'first', 'amendment', 'in', 'banning', 'only', 'the', 'advertising', 'pamphlets', 'in', 'the', 'interest', 'of', 'aesthetics'];['in', 'that', 'case', 'the', 'court', 'held', 'that', 'the', 'city', 'of', 'cincinnati', 'had', 'violated', 'the', 'first', 'amendment', 'in', 'banning', 'in', 'the', 'interest', 'of', 'aesthetics', 'only', 'the', 'advertising', 'pamphlets'];[('in', 'IN'), ('that', 'DT'), ('case', 'NN'), ('the', 'DT'), ('court', 'NN'), ('held', 'VBD'), ('that', 'IN'), ('cincinnati', 'NN'), ('had', 'VBD'), ('violated', 'VBN'), ('the', 'DT'), ('first', 'JJ'), ('amendment', 'NN'), ('in', 'IN'), ('banning', 'VBG'), ('only', 'RB'), ('the', 'DT'), ('advertising', 'NN'), ('pamphlets', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('interest', 'NN'), ('of', 'IN'), ('aesthetics', 'NNS')];[('in', 'IN'), ('that', 'DT'), ('case', 'NN'), ('the', 'DT'), ('court', 'NN'), ('held', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('city', 'NN'), ('of', 'IN'), ('cincinnati', 'NN'), ('had', 'VBD'), ('violated', 'VBN'), ('the', 'DT'), ('first', 'JJ'), ('amendment', 'NN'), ('in', 'IN'), ('banning', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('interest', 'NN'), ('of', 'IN'), ('aesthetics', 'NNS'), ('only', 'RB'), ('the', 'DT'), ('advertising', 'NN'), ('pamphlets', 'NNS')];[('case', 'NN'), ('court', 'NN'), ('held', 'VBD'), ('cincinnati', 'NN'), ('had', 'VBD'), ('violated', 'VBN'), ('first', 'JJ'), ('amendment', 'NN'), ('banning', 'VBG'), ('only', 'RB'), ('advertising', 'NN'), ('pamphlets', 'NNS'), ('interest', 'NN'), ('aesthetics', 'NNS')];[('case', 'NN'), ('court', 'NN'), ('held', 'VBD'), ('city', 'NN'), ('cincinnati', 'NN'), ('had', 'VBD'), ('violated', 'VBN'), ('first', 'JJ'), ('amendment', 'NN'), ('banning', 'VBG'), ('interest', 'NN'), ('aesthetics', 'NNS'), ('only', 'RB'), ('advertising', 'NN'), ('pamphlets', 'NNS')];['case', 'court', 'held', 'cincinnati', 'had', 'violated', 'first', 'amendment', 'banning', 'only', 'advertising', 'pamphlets', 'interest', 'aesthetics'];['case', 'court', 'held', 'city', 'cincinnati', 'had', 'violated', 'first', 'amendment', 'banning', 'interest', 'aesthetics', 'only', 'advertising', 'pamphlets'];case court held cincinnati had violated first amendment banning only advertising pamphlets interest aesthetics;case court held city cincinnati had violated first amendment banning interest aesthetics only advertising pamphlets;0.9917790736823155;0.9863929658774914;0.9928933989949439;0.912870929175277;0.9655172413793104;1.103448275862069
1040;main-news;MSRpar;2012train;0248;3.400;['box', 'cutters', 'were', 'used', 'as', 'a', 'weapon', 'by', 'the', 'sept', '11', '2001', 'hijackers', 'and', 'have', 'since', 'been', 'banned', 'as', 'carry-on', 'items'];['box', 'cutters', 'were', 'the', 'weapons', 'used', 'by', 'the', '19', 'hijackers', 'in', 'the', 'sept', '11', '2001', 'attacks'];[('box', 'NN'), ('cutters', 'NNS'), ('were', 'VBD'), ('used', 'VBN'), ('as', 'IN'), ('a', 'DT'), ('weapon', 'NN'), ('by', 'IN'), ('the', 'DT'), ('sept', 'NN'), ('11', 'CD'), ('2001', 'CD'), ('hijackers', 'NNS'), ('and', 'CC'), ('have', 'VBP'), ('since', 'IN'), ('been', 'VBN'), ('banned', 'VBN'), ('as', 'IN'), ('carry-on', 'JJ'), ('items', 'NNS')];[('box', 'NN'), ('cutters', 'NNS'), ('were', 'VBD'), ('the', 'DT'), ('weapons', 'NNS'), ('used', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('19', 'CD'), ('hijackers', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('sept', 'NN'), ('11', 'CD'), ('2001', 'CD'), ('attacks', 'NNS')];[('box', 'NN'), ('cutters', 'NNS'), ('were', 'VBD'), ('used', 'VBN'), ('weapon', 'NN'), ('sept', 'NN'), ('11', 'CD'), ('2001', 'CD'), ('hijackers', 'NNS'), ('and', 'CC'), ('have', 'VBP'), ('been', 'VBN'), ('banned', 'VBN'), ('carry-on', 'JJ'), ('items', 'NNS')];[('box', 'NN'), ('cutters', 'NNS'), ('were', 'VBD'), ('weapons', 'NNS'), ('used', 'VBN'), ('19', 'CD'), ('hijackers', 'NNS'), ('sept', 'NN'), ('11', 'CD'), ('2001', 'CD'), ('attacks', 'NNS')];['box', 'cutters', 'were', 'used', 'weapon', 'sept', '11', '2001', 'hijackers', 'and', 'have', 'been', 'banned', 'carry-on', 'items'];['box', 'cutters', 'were', 'weapons', 'used', '19', 'hijackers', 'sept', '11', '2001', 'attacks'];box cutters were used weapon sept 11 2001 hijackers and have been banned carry-on items;box cutters were weapons used 19 hijackers sept 11 2001 attacks;0.9037252897245758;0.9208187177282681;0.9620117332243824;0.9354143466934853;0.6153846153846154;0.6923076923076923
1041;main-news;MSRpar;2012train;0253;3.750;['on', 'july', '22', 'moore', 'announced', 'he', 'would', 'appeal', 'the', 'case', 'directly', 'to', 'the', 'us', 'supreme', 'court'];['moore', 'of', 'alabama', 'says', 'he', 'will', 'appeal', 'his', 'case', 'to', 'the', 'nation', 'highest', 'court'];[('on', 'IN'), ('july', 'NN'), ('22', 'CD'), ('moore', 'NN'), ('announced', 'VBD'), ('he', 'PRP'), ('would', 'MD'), ('appeal', 'VB'), ('the', 'DT'), ('case', 'NN'), ('directly', 'RB'), ('to', 'TO'), ('the', 'DT'), ('us', 'PRP'), ('supreme', 'JJ'), ('court', 'NN')];[('moore', 'NN'), ('of', 'IN'), ('alabama', 'NN'), ('says', 'VBZ'), ('he', 'PRP'), ('will', 'MD'), ('appeal', 'VB'), ('his', 'PRP$'), ('case', 'NN'), ('to', 'TO'), ('the', 'DT'), ('nation', 'NN'), ('highest', 'JJS'), ('court', 'NN')];[('july', 'NN'), ('22', 'CD'), ('moore', 'NN'), ('announced', 'VBD'), ('he', 'PRP'), ('would', 'MD'), ('appeal', 'VB'), ('case', 'NN'), ('directly', 'RB'), ('to', 'TO'), ('us', 'PRP'), ('supreme', 'JJ'), ('court', 'NN')];[('moore', 'NN'), ('alabama', 'NN'), ('says', 'VBZ'), ('he', 'PRP'), ('will', 'MD'), ('appeal', 'VB'), ('his', 'PRP$'), ('case', 'NN'), ('to', 'TO'), ('nation', 'NN'), ('highest', 'JJS'), ('court', 'NN')];['july', '22', 'moore', 'announced', 'he', 'would', 'appeal', 'case', 'directly', 'to', 'us', 'supreme', 'court'];['moore', 'alabama', 'says', 'he', 'will', 'appeal', 'his', 'case', 'to', 'nation', 'highest', 'court'];july 22 moore announced he would appeal case directly to us supreme court;moore alabama says he will appeal his case to nation highest court;0.6570032225244566;0.6871823541062505;0.7040242770164512;0.4472135954999579;0.48;0.4
1042;main-news;MSRpar;2012train;0262;3.176;['southwest', 'said', 'its', 'traffic', 'was', 'up', '46', 'percent', 'in', 'the', 'quarter', 'and', 'it', 'ended', 'the', 'quarter', 'with', '$', '22', 'billion', 'in', 'cash'];['southwest', 'said', 'its', 'traffic', 'was', 'up', '46', 'percent', 'in', 'the', 'quarter', 'on', 'a', 'capacity', 'increase', 'of', '42', 'percent'];[('southwest', 'NN'), ('said', 'VBD'), ('its', 'PRP$'), ('traffic', 'NN'), ('was', 'VBD'), ('up', 'RB'), ('46', 'CD'), ('percent', 'NN'), ('in', 'IN'), ('the', 'DT'), ('quarter', 'NN'), ('and', 'CC'), ('it', 'PRP'), ('ended', 'VBD'), ('the', 'DT'), ('quarter', 'NN'), ('with', 'IN'), ('$', '$'), ('22', 'CD'), ('billion', 'CD'), ('in', 'IN'), ('cash', 'NN')];[('southwest', 'NN'), ('said', 'VBD'), ('its', 'PRP$'), ('traffic', 'NN'), ('was', 'VBD'), ('up', 'RB'), ('46', 'CD'), ('percent', 'NN'), ('in', 'IN'), ('the', 'DT'), ('quarter', 'NN'), ('on', 'IN'), ('a', 'DT'), ('capacity', 'NN'), ('increase', 'NN'), ('of', 'IN'), ('42', 'CD'), ('percent', 'NN')];[('southwest', 'NN'), ('said', 'VBD'), ('its', 'PRP$'), ('traffic', 'NN'), ('was', 'VBD'), ('up', 'RB'), ('46', 'CD'), ('percent', 'NN'), ('quarter', 'NN'), ('and', 'CC'), ('it', 'PRP'), ('ended', 'VBD'), ('quarter', 'NN'), ('$', '$'), ('22', 'CD'), ('billion', 'CD'), ('cash', 'NN')];[('southwest', 'NN'), ('said', 'VBD'), ('its', 'PRP$'), ('traffic', 'NN'), ('was', 'VBD'), ('up', 'RB'), ('46', 'CD'), ('percent', 'NN'), ('quarter', 'NN'), ('capacity', 'NN'), ('increase', 'NN'), ('42', 'CD'), ('percent', 'NN')];['southwest', 'said', 'its', 'traffic', 'was', 'up', '46', 'percent', 'quarter', 'and', 'it', 'ended', 'quarter', '$', '22', 'billion', 'cash'];['southwest', 'said', 'its', 'traffic', 'was', 'up', '46', 'percent', 'quarter', 'capacity', 'increase', '42', 'percent'];southwest said its traffic was up 46 percent quarter and it ended quarter $ 22 billion cash;southwest said its traffic was up 46 percent quarter capacity increase 42 percent;0.8548858931566653;0.8190545232852071;0.9527703619322968;0.8164965809277261;0.6666666666666666;0.8
1043;main-news;MSRpar;2012train;0279;3.600;['four', 'versions', 'of', 'windows', 'operating', 'systems', 'are', 'targeted', 'windows', 'nt', 'windows', '2000', 'windows', 'xp', 'and', 'windows', 'server', '2003'];['the', 'new', 'worm', 'affects', 'these', 'windows', 'systems', '2000', 'xp', 'nt', '40', 'and', 'server', '2003'];[('four', 'CD'), ('versions', 'NNS'), ('of', 'IN'), ('windows', 'NNS'), ('operating', 'VBG'), ('systems', 'NNS'), ('are', 'VBP'), ('targeted', 'JJ'), ('windows', 'NNS'), ('nt', 'VBP'), ('windows', 'NNS'), ('2000', 'CD'), ('windows', 'NNS'), ('xp', 'RBR'), ('and', 'CC'), ('windows', 'VBZ'), ('server', 'NN'), ('2003', 'CD')];[('the', 'DT'), ('new', 'JJ'), ('worm', 'NN'), ('affects', 'VBZ'), ('these', 'DT'), ('windows', 'NNS'), ('systems', 'NNS'), ('2000', 'CD'), ('xp', 'NNP'), ('nt', 'CC'), ('40', 'CD'), ('and', 'CC'), ('server', 'VB'), ('2003', 'CD')];[('four', 'CD'), ('versions', 'NNS'), ('windows', 'NNS'), ('operating', 'VBG'), ('systems', 'NNS'), ('are', 'VBP'), ('targeted', 'JJ'), ('windows', 'NNS'), ('nt', 'VBP'), ('windows', 'NNS'), ('2000', 'CD'), ('windows', 'NNS'), ('xp', 'RBR'), ('and', 'CC'), ('windows', 'VBZ'), ('server', 'NN'), ('2003', 'CD')];[('new', 'JJ'), ('worm', 'NN'), ('affects', 'VBZ'), ('windows', 'NNS'), ('systems', 'NNS'), ('2000', 'CD'), ('xp', 'NNP'), ('nt', 'CC'), ('40', 'CD'), ('and', 'CC'), ('server', 'VB'), ('2003', 'CD')];['four', 'versions', 'windows', 'operating', 'systems', 'are', 'targeted', 'windows', 'nt', 'windows', '2000', 'windows', 'xp', 'and', 'windows', 'server', '2003'];['new', 'worm', 'affects', 'windows', 'systems', '2000', 'xp', 'nt', '40', 'and', 'server', '2003'];four versions windows operating systems are targeted windows nt windows 2000 windows xp and windows server 2003;new worm affects windows systems 2000 xp nt 40 and server 2003;0.6810601083508205;0.9238040257845994;0.8939387457436802;0.8164965809277261;0.8275862068965517;0.5517241379310345
