;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
673;main-forums;answer-answer;2016;0305;5;['i', 'was', 'in', 'a', 'similar', 'situation'];['i', 'had', 'a', 'similar', 'situation'];[('i', 'NN'), ('was', 'VBD'), ('in', 'IN'), ('a', 'DT'), ('similar', 'JJ'), ('situation', 'NN')];[('i', 'NN'), ('had', 'VBD'), ('a', 'DT'), ('similar', 'JJ'), ('situation', 'NN')];[('i', 'NN'), ('was', 'VBD'), ('similar', 'JJ'), ('situation', 'NN')];[('i', 'NN'), ('had', 'VBD'), ('similar', 'JJ'), ('situation', 'NN')];['i', 'was', 'similar', 'situation'];['i', 'had', 'similar', 'situation'];i was similar situation;i had similar situation;0.8918918918918921;0.7649629804838306;0.7071067811865475;0.7071067811865475;0.75;0.75
674;main-forums;answer-answer;2016;0313;5;['ive', 'had', 'this', 'same', 'problem'];['i', 'had', 'this', 'same', 'problem'];[('ive', 'JJ'), ('had', 'VBD'), ('this', 'DT'), ('same', 'JJ'), ('problem', 'NN')];[('i', 'NN'), ('had', 'VBD'), ('this', 'DT'), ('same', 'JJ'), ('problem', 'NN')];[('ive', 'JJ'), ('had', 'VBD'), ('same', 'JJ'), ('problem', 'NN')];[('i', 'NN'), ('had', 'VBD'), ('same', 'JJ'), ('problem', 'NN')];['ive', 'had', 'same', 'problem'];['i', 'had', 'same', 'problem'];ive had same problem;i had same problem;0.8962581595302719;1.0;0.9999999999999999;0.9999999999999999;0.75;0.75
675;main-forums;answer-answer;2016;0314;0;['there', 'is', 'no', 'maximum'];['there', 'is', 'no', 'quarantine', 'period'];[('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('maximum', 'JJ')];[('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('quarantine', 'JJ'), ('period', 'NN')];[('there', 'EX'), ('is', 'VBZ'), ('maximum', 'JJ')];[('there', 'EX'), ('is', 'VBZ'), ('quarantine', 'JJ'), ('period', 'NN')];['there', 'is', 'maximum'];['there', 'is', 'quarantine', 'period'];there is maximum;there is quarantine period;0.702147417518688;0.4243640802956813;0.7071067811865475;0.7071067811865475;0.5714285714285714;0.5714285714285714
676;main-forums;answer-answer;2016;0315;2;['i', 'am', 'not', 'sure', 'this', 'is', 'the', 'right', 'site', 'for', 'the', 'question'];['i', 'am', 'not', 'sure', 'this', 'question', 'would', 'have', 'made', 'much', 'sense', 'to', 'the', 'romans', 'themselves'];[('i', 'NN'), ('am', 'VBP'), ('not', 'RB'), ('sure', 'JJ'), ('this', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('right', 'JJ'), ('site', 'NN'), ('for', 'IN'), ('the', 'DT'), ('question', 'NN')];[('i', 'NN'), ('am', 'VBP'), ('not', 'RB'), ('sure', 'JJ'), ('this', 'DT'), ('question', 'NN'), ('would', 'MD'), ('have', 'VB'), ('made', 'VBN'), ('much', 'JJ'), ('sense', 'NN'), ('to', 'TO'), ('the', 'DT'), ('romans', 'NNS'), ('themselves', 'PRP')];[('i', 'NN'), ('am', 'VBP'), ('not', 'RB'), ('sure', 'JJ'), ('is', 'VBZ'), ('right', 'JJ'), ('site', 'NN'), ('question', 'NN')];[('i', 'NN'), ('am', 'VBP'), ('not', 'RB'), ('sure', 'JJ'), ('question', 'NN'), ('would', 'MD'), ('have', 'VB'), ('made', 'VBN'), ('much', 'JJ'), ('sense', 'NN'), ('to', 'TO'), ('romans', 'NNS'), ('themselves', 'PRP')];['i', 'am', 'not', 'sure', 'is', 'right', 'site', 'question'];['i', 'am', 'not', 'sure', 'question', 'would', 'have', 'made', 'much', 'sense', 'to', 'romans', 'themselves'];i am not sure is right site question;i am not sure question would have made much sense to romans themselves;0.8117837371704987;0.023891394909617794;0.49999999999999994;0.49999999999999994;0.47619047619047616;0.5714285714285714
677;main-forums;answer-answer;2016;0318;4;['it', 'depends', 'on', 'what', 'you', 'want', 'to', 'do', 'next', 'and', 'where', 'you', 'want', 'to', 'do', 'it'];['in', 'other', 'words', 'it', 'depends', 'on', 'where', 'you', 'go', 'when', 'you', 'do', 'there', 'and', 'how'];[('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('next', 'RB'), ('and', 'CC'), ('where', 'WRB'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP')];[('in', 'IN'), ('other', 'JJ'), ('words', 'NNS'), ('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('where', 'WRB'), ('you', 'PRP'), ('go', 'VBP'), ('when', 'WRB'), ('you', 'PRP'), ('do', 'VBP'), ('there', 'RB'), ('and', 'CC'), ('how', 'WRB')];[('it', 'PRP'), ('depends', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('next', 'RB'), ('and', 'CC'), ('where', 'WRB'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP')];[('other', 'JJ'), ('words', 'NNS'), ('it', 'PRP'), ('depends', 'VBZ'), ('where', 'WRB'), ('you', 'PRP'), ('go', 'VBP'), ('when', 'WRB'), ('you', 'PRP'), ('do', 'VBP'), ('there', 'RB'), ('and', 'CC'), ('how', 'WRB')];['it', 'depends', 'what', 'you', 'want', 'to', 'do', 'next', 'and', 'where', 'you', 'want', 'to', 'do', 'it'];['other', 'words', 'it', 'depends', 'where', 'you', 'go', 'when', 'you', 'do', 'there', 'and', 'how'];it depends what you want to do next and where you want to do it;other words it depends where you go when you do there and how;0.6795909941533833;1.0;0.9999999999999999;0.9999999999999999;0.6428571428571429;0.35714285714285715
678;main-forums;answer-answer;2016;0322;0;['you', 'need', 'to', 'read', 'a', 'lot', 'to', 'know', 'what', 'you', 'like', 'and', 'what', 'you', 'do', 'not'];['yes', 'you', 'should', 'create', 'a', 'portfolio', 'site', 'to', 'showcase', 'what', 'you', 'can', 'do', 'and', 'what', 'youve', 'done'];[('you', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('read', 'VB'), ('a', 'DT'), ('lot', 'NN'), ('to', 'TO'), ('know', 'VB'), ('what', 'WP'), ('you', 'PRP'), ('like', 'VBP'), ('and', 'CC'), ('what', 'WP'), ('you', 'PRP'), ('do', 'VBP'), ('not', 'RB')];[('yes', 'NNS'), ('you', 'PRP'), ('should', 'MD'), ('create', 'VB'), ('a', 'DT'), ('portfolio', 'NN'), ('site', 'NN'), ('to', 'TO'), ('showcase', 'VB'), ('what', 'WP'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('and', 'CC'), ('what', 'WP'), ('youve', 'NN'), ('done', 'VBN')];[('you', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('read', 'VB'), ('lot', 'NN'), ('to', 'TO'), ('know', 'VB'), ('what', 'WP'), ('you', 'PRP'), ('like', 'VBP'), ('and', 'CC'), ('what', 'WP'), ('you', 'PRP'), ('do', 'VBP'), ('not', 'RB')];[('yes', 'NNS'), ('you', 'PRP'), ('should', 'MD'), ('create', 'VB'), ('portfolio', 'NN'), ('site', 'NN'), ('to', 'TO'), ('showcase', 'VB'), ('what', 'WP'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('and', 'CC'), ('what', 'WP'), ('youve', 'NN'), ('done', 'VBN')];['you', 'need', 'to', 'read', 'lot', 'to', 'know', 'what', 'you', 'like', 'and', 'what', 'you', 'do', 'not'];['yes', 'you', 'should', 'create', 'portfolio', 'site', 'to', 'showcase', 'what', 'you', 'can', 'do', 'and', 'what', 'youve', 'done'];you need to read lot to know what you like and what you do not;yes you should create portfolio site to showcase what you can do and what youve done;0.613201773287918;0.0;0.0;0.0;0.5806451612903226;0.12903225806451613
679;main-forums;answer-answer;2016;0325;2;['you', 'are', 'not', 'disclosing', 'key', 'info'];['no', 'you', 'are', 'not'];[('you', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('disclosing', 'VBG'), ('key', 'JJ'), ('info', 'NN')];[('no', 'DT'), ('you', 'PRP'), ('are', 'VBP'), ('not', 'RB')];[('you', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('disclosing', 'VBG'), ('key', 'JJ'), ('info', 'NN')];[('you', 'PRP'), ('are', 'VBP'), ('not', 'RB')];['you', 'are', 'not', 'disclosing', 'key', 'info'];['you', 'are', 'not'];you are not disclosing key info;you are not;0.8040357006363212;0.09614769321833869;0.5773502691896258;0.5773502691896258;0.6666666666666666;0.4444444444444444
680;main-forums;answer-answer;2016;0334;3;['it', 'depends', 'on', 'what', 'you', 'want', 'to', 'do', 'next', 'and', 'where', 'you', 'want', 'to', 'do', 'it'];['i', 'guess', 'it', 'depends', 'on', 'what', 'youre', 'going', 'to', 'do'];[('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('next', 'RB'), ('and', 'CC'), ('where', 'WRB'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP')];[('i', 'NN'), ('guess', 'NN'), ('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('what', 'WP'), ('youre', 'NN'), ('going', 'VBG'), ('to', 'TO'), ('do', 'VB')];[('it', 'PRP'), ('depends', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('next', 'RB'), ('and', 'CC'), ('where', 'WRB'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP')];[('i', 'NN'), ('guess', 'NN'), ('it', 'PRP'), ('depends', 'VBZ'), ('what', 'WP'), ('youre', 'NN'), ('going', 'VBG'), ('to', 'TO'), ('do', 'VB')];['it', 'depends', 'what', 'you', 'want', 'to', 'do', 'next', 'and', 'where', 'you', 'want', 'to', 'do', 'it'];['i', 'guess', 'it', 'depends', 'what', 'youre', 'going', 'to', 'do'];it depends what you want to do next and where you want to do it;i guess it depends what youre going to do;0.7302825680364188;1.0;0.9999999999999999;0.9999999999999999;0.6666666666666666;0.4166666666666667
681;main-forums;answer-answer;2016;0337;0;['you', 'just', 'have', 'to', 'base', 'your', 'answer', 'on', 'what', 'you', 'do', 'know', 'which', 'is', 'what', 'you', 'want'];['it', 'is', 'his', 'job', 'to', 'see', 'that', 'you', 'have', 'what', 'you', 'need', 'to', 'do', 'your', 'job'];[('you', 'PRP'), ('just', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('base', 'VB'), ('your', 'PRP$'), ('answer', 'NN'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('do', 'VBP'), ('know', 'VB'), ('which', 'WDT'), ('is', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP')];[('it', 'PRP'), ('is', 'VBZ'), ('his', 'PRP$'), ('job', 'NN'), ('to', 'TO'), ('see', 'VB'), ('that', 'IN'), ('you', 'PRP'), ('have', 'VBP'), ('what', 'WP'), ('you', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('your', 'PRP$'), ('job', 'NN')];[('you', 'PRP'), ('just', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('base', 'VB'), ('your', 'PRP$'), ('answer', 'NN'), ('what', 'WP'), ('you', 'PRP'), ('do', 'VBP'), ('know', 'VB'), ('which', 'WDT'), ('is', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP')];[('it', 'PRP'), ('is', 'VBZ'), ('his', 'PRP$'), ('job', 'NN'), ('to', 'TO'), ('see', 'VB'), ('you', 'PRP'), ('have', 'VBP'), ('what', 'WP'), ('you', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('your', 'PRP$'), ('job', 'NN')];['you', 'just', 'have', 'to', 'base', 'your', 'answer', 'what', 'you', 'do', 'know', 'which', 'is', 'what', 'you', 'want'];['it', 'is', 'his', 'job', 'to', 'see', 'you', 'have', 'what', 'you', 'need', 'to', 'do', 'your', 'job'];you just have to base your answer what you do know which is what you want;it is his job to see you have what you need to do your job;0.8224694567282678;0.9304706015377335;0.7071067811865475;0.7071067811865475;0.6451612903225806;0.3225806451612903
682;main-forums;answer-answer;2016;0352;3;['it', 'depends', 'on', 'what', 'you', 'want', 'to', 'do', 'next', 'and', 'where', 'you', 'want', 'to', 'do', 'it'];['it', 'depends', 'on', 'what', 'you', 'want', 'to', 'achieve'];[('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('next', 'RB'), ('and', 'CC'), ('where', 'WRB'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP')];[('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('achieve', 'VB')];[('it', 'PRP'), ('depends', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('next', 'RB'), ('and', 'CC'), ('where', 'WRB'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP')];[('it', 'PRP'), ('depends', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('achieve', 'VB')];['it', 'depends', 'what', 'you', 'want', 'to', 'do', 'next', 'and', 'where', 'you', 'want', 'to', 'do', 'it'];['it', 'depends', 'what', 'you', 'want', 'to', 'achieve'];it depends what you want to do next and where you want to do it;it depends what you want to achieve;0.7854618282367072;0.5558463667579736;0.816496580927726;0.816496580927726;0.9090909090909091;0.45454545454545453
683;main-forums;answer-answer;2016;0356;1;['this', 'is', 'a', 'problem', 'that', 'the', 'professor', 'has', 'to', 'deal', 'with'];['this', 'is', 'a', 'big', 'problem'];[('this', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('problem', 'NN'), ('that', 'IN'), ('the', 'DT'), ('professor', 'NN'), ('has', 'VBZ'), ('to', 'TO'), ('deal', 'VB'), ('with', 'IN')];[('this', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('big', 'JJ'), ('problem', 'NN')];[('is', 'VBZ'), ('problem', 'NN'), ('professor', 'NN'), ('has', 'VBZ'), ('to', 'TO'), ('deal', 'VB')];[('is', 'VBZ'), ('big', 'JJ'), ('problem', 'NN')];['is', 'problem', 'professor', 'has', 'to', 'deal'];['is', 'big', 'problem'];is problem professor has to deal;is big problem;0.6647833433745007;0.7306394162598764;0.816496580927726;0.816496580927726;0.4444444444444444;0.4444444444444444
684;main-forums;answer-answer;2016;0359;3;['this', 'is', 'a', 'very', 'unusual', 'request'];['this', 'sounds', 'a', 'bit', 'unusual'];[('this', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('very', 'RB'), ('unusual', 'JJ'), ('request', 'NN')];[('this', 'DT'), ('sounds', 'VBZ'), ('a', 'DT'), ('bit', 'NN'), ('unusual', 'JJ')];[('is', 'VBZ'), ('very', 'RB'), ('unusual', 'JJ'), ('request', 'NN')];[('sounds', 'VBZ'), ('bit', 'NN'), ('unusual', 'JJ')];['is', 'very', 'unusual', 'request'];['sounds', 'bit', 'unusual'];is very unusual request;sounds bit unusual;0.5714212635566119;;;;0.2857142857142857;0.2857142857142857
685;main-forums;answer-answer;2016;0367;2;['it', 'very', 'much', 'depends', 'on', 'the', 'grant', 'in', 'question'];['i', 'think', 'it', 'depends', 'very', 'much', 'on', 'the', 'area'];[('it', 'PRP'), ('very', 'RB'), ('much', 'JJ'), ('depends', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('grant', 'NN'), ('in', 'IN'), ('question', 'NN')];[('i', 'NN'), ('think', 'VBP'), ('it', 'PRP'), ('depends', 'VBZ'), ('very', 'RB'), ('much', 'JJ'), ('on', 'IN'), ('the', 'DT'), ('area', 'NN')];[('it', 'PRP'), ('very', 'RB'), ('much', 'JJ'), ('depends', 'NNS'), ('grant', 'NN'), ('question', 'NN')];[('i', 'NN'), ('think', 'VBP'), ('it', 'PRP'), ('depends', 'VBZ'), ('very', 'RB'), ('much', 'JJ'), ('area', 'NN')];['it', 'very', 'much', 'depends', 'grant', 'question'];['i', 'think', 'it', 'depends', 'very', 'much', 'area'];it very much depends grant question;i think it depends very much area;0.7906091973176563;0.7243189842916075;0.9182254642594151;0.816496580927726;0.6153846153846154;0.6153846153846154
686;main-forums;answer-answer;2016;0370;4;['i', 'have', 'the', 'same', 'thing'];['i', 'have', 'had', 'the', 'same', 'problem'];[('i', 'NNS'), ('have', 'VBP'), ('the', 'DT'), ('same', 'JJ'), ('thing', 'NN')];[('i', 'NN'), ('have', 'VBP'), ('had', 'VBN'), ('the', 'DT'), ('same', 'JJ'), ('problem', 'NN')];[('i', 'NNS'), ('have', 'VBP'), ('same', 'JJ'), ('thing', 'NN')];[('i', 'NN'), ('have', 'VBP'), ('had', 'VBN'), ('same', 'JJ'), ('problem', 'NN')];['i', 'have', 'same', 'thing'];['i', 'have', 'had', 'same', 'problem'];i have same thing;i have had same problem;0.8674545626275041;0.6410238823581064;0.6815915591152452;0.0;0.6666666666666666;0.8888888888888888
687;main-forums;answer-answer;2016;0372;0;['no', 'it', 'does', 'not', 'affect', 'your', 'ratings'];['no', 'it', 'is', 'not'];[('no', 'DT'), ('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('affect', 'VB'), ('your', 'PRP$'), ('ratings', 'NNS')];[('no', 'DT'), ('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB')];[('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('affect', 'VB'), ('your', 'PRP$'), ('ratings', 'NNS')];[('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB')];['it', 'does', 'not', 'affect', 'your', 'ratings'];['it', 'is', 'not'];it does not affect your ratings;it is not;0.8587920641947092;0.4118491800851579;0.816496580927726;0.816496580927726;0.4444444444444444;0.4444444444444444
688;main-forums;answer-answer;2016;0376;4;['my', 'answer', 'to', 'your', 'question', 'is', 'probably', 'not'];['i', 'think', 'that', 'the', 'short', 'answer', 'to', 'your', 'question', 'is', 'no'];[('my', 'PRP$'), ('answer', 'NN'), ('to', 'TO'), ('your', 'PRP$'), ('question', 'NN'), ('is', 'VBZ'), ('probably', 'RB'), ('not', 'RB')];[('i', 'NN'), ('think', 'VBP'), ('that', 'IN'), ('the', 'DT'), ('short', 'JJ'), ('answer', 'NN'), ('to', 'TO'), ('your', 'PRP$'), ('question', 'NN'), ('is', 'VBZ'), ('no', 'DT')];[('my', 'PRP$'), ('answer', 'NN'), ('to', 'TO'), ('your', 'PRP$'), ('question', 'NN'), ('is', 'VBZ'), ('probably', 'RB'), ('not', 'RB')];[('i', 'NN'), ('think', 'VBP'), ('short', 'JJ'), ('answer', 'NN'), ('to', 'TO'), ('your', 'PRP$'), ('question', 'NN'), ('is', 'VBZ')];['my', 'answer', 'to', 'your', 'question', 'is', 'probably', 'not'];['i', 'think', 'short', 'answer', 'to', 'your', 'question', 'is'];my answer to your question is probably not;i think short answer to your question is;0.6645863605792742;0.6946066388467583;0.5773502691896258;0.5773502691896258;0.625;0.375
689;main-forums;answer-answer;2016;0385;4;['i', 'do', 'not', 'think', 'it', 'makes', 'any', 'tremendous', 'difference'];['i', 'do', 'not', 'think', 'it', 'makes', 'much', 'difference'];[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('it', 'PRP'), ('makes', 'VBZ'), ('any', 'DT'), ('tremendous', 'JJ'), ('difference', 'NN')];[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('it', 'PRP'), ('makes', 'VBZ'), ('much', 'RB'), ('difference', 'NN')];[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('it', 'PRP'), ('makes', 'VBZ'), ('tremendous', 'JJ'), ('difference', 'NN')];[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('it', 'PRP'), ('makes', 'VBZ'), ('much', 'RB'), ('difference', 'NN')];['i', 'do', 'not', 'think', 'it', 'makes', 'tremendous', 'difference'];['i', 'do', 'not', 'think', 'it', 'makes', 'much', 'difference'];i do not think it makes tremendous difference;i do not think it makes much difference;0.8917204687580271;1.0000000000000002;1.0000000000000002;1.0000000000000002;0.875;1.125
690;main-forums;answer-answer;2016;0389;2;['it', 'depends', 'on', 'what', 'they', 'are'];['it', 'depends', 'on', 'what', 'they', 'are', 'evaluating', 'and', 'how'];[('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('what', 'WP'), ('they', 'PRP'), ('are', 'VBP')];[('it', 'PRP'), ('depends', 'VBZ'), ('on', 'IN'), ('what', 'WP'), ('they', 'PRP'), ('are', 'VBP'), ('evaluating', 'VBG'), ('and', 'CC'), ('how', 'WRB')];[('it', 'PRP'), ('depends', 'VBZ'), ('what', 'WP'), ('they', 'PRP'), ('are', 'VBP')];[('it', 'PRP'), ('depends', 'VBZ'), ('what', 'WP'), ('they', 'PRP'), ('are', 'VBP'), ('evaluating', 'VBG'), ('and', 'CC'), ('how', 'WRB')];['it', 'depends', 'what', 'they', 'are'];['it', 'depends', 'what', 'they', 'are', 'evaluating', 'and', 'how'];it depends what they are;it depends what they are evaluating and how;0.9285714285714286;0.9148213719762095;0.9986655513657564;0.816496580927726;0.7692307692307693;0.46153846153846156
691;main-forums;answer-answer;2016;0391;2;['there', 'not', 'a', 'lot', 'you', 'can', 'do', 'about', 'that'];['there', 'not', 'that', 'much', 'that', 'you', 'can', 'do', 'with', 'a', 'sourdough', 'starter'];[('there', 'RB'), ('not', 'RB'), ('a', 'DT'), ('lot', 'NN'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('about', 'IN'), ('that', 'DT')];[('there', 'RB'), ('not', 'RB'), ('that', 'IN'), ('much', 'JJ'), ('that', 'IN'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('with', 'IN'), ('a', 'DT'), ('sourdough', 'JJ'), ('starter', 'NN')];[('there', 'RB'), ('not', 'RB'), ('lot', 'NN'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB')];[('there', 'RB'), ('not', 'RB'), ('much', 'JJ'), ('you', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('sourdough', 'JJ'), ('starter', 'NN')];['there', 'not', 'lot', 'you', 'can', 'do'];['there', 'not', 'much', 'you', 'can', 'do', 'sourdough', 'starter'];there not lot you can do;there not much you can do sourdough starter;0.8260734021137645;0.07863067732332715;0.5773502691896258;0.5773502691896258;0.7142857142857143;0.5714285714285714
692;main-forums;answer-answer;2016;0396;5;['you', 'answered', 'your', 'own', 'question'];['you', 'have', 'answered', 'your', 'own', 'question'];[('you', 'PRP'), ('answered', 'VBD'), ('your', 'PRP$'), ('own', 'JJ'), ('question', 'NN')];[('you', 'PRP'), ('have', 'VBP'), ('answered', 'VBN'), ('your', 'PRP$'), ('own', 'JJ'), ('question', 'NN')];[('you', 'PRP'), ('answered', 'VBD'), ('your', 'PRP$'), ('own', 'JJ'), ('question', 'NN')];[('you', 'PRP'), ('have', 'VBP'), ('answered', 'VBN'), ('your', 'PRP$'), ('own', 'JJ'), ('question', 'NN')];['you', 'answered', 'your', 'own', 'question'];['you', 'have', 'answered', 'your', 'own', 'question'];you answered your own question;you have answered your own question;1.0;1.0;1.0;1.0;0.9090909090909091;0.7272727272727273
693;main-forums;answer-answer;2016;0400;2;['you', 'just', 'have', 'to', 'base', 'your', 'answer', 'on', 'what', 'you', 'do', 'know', 'which', 'is', 'what', 'you', 'want'];['th', 'answer', 'to', 'you', 'problem', 'is', 'that', 'you', 'dont', 'actually', 'know', 'what', 'youre', 'getting', 'in'];[('you', 'PRP'), ('just', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('base', 'VB'), ('your', 'PRP$'), ('answer', 'NN'), ('on', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('do', 'VBP'), ('know', 'VB'), ('which', 'WDT'), ('is', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP')];[('th', 'NN'), ('answer', 'NN'), ('to', 'TO'), ('you', 'PRP'), ('problem', 'NN'), ('is', 'VBZ'), ('that', 'IN'), ('you', 'PRP'), ('dont', 'VBP'), ('actually', 'RB'), ('know', 'VBP'), ('what', 'WP'), ('youre', 'NN'), ('getting', 'VBG'), ('in', 'IN')];[('you', 'PRP'), ('just', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('base', 'VB'), ('your', 'PRP$'), ('answer', 'NN'), ('what', 'WP'), ('you', 'PRP'), ('do', 'VBP'), ('know', 'VB'), ('which', 'WDT'), ('is', 'VBZ'), ('what', 'WP'), ('you', 'PRP'), ('want', 'VBP')];[('th', 'NN'), ('answer', 'NN'), ('to', 'TO'), ('you', 'PRP'), ('problem', 'NN'), ('is', 'VBZ'), ('you', 'PRP'), ('dont', 'VBP'), ('actually', 'RB'), ('know', 'VBP'), ('what', 'WP'), ('youre', 'NN'), ('getting', 'VBG')];['you', 'just', 'have', 'to', 'base', 'your', 'answer', 'what', 'you', 'do', 'know', 'which', 'is', 'what', 'you', 'want'];['th', 'answer', 'to', 'you', 'problem', 'is', 'you', 'dont', 'actually', 'know', 'what', 'youre', 'getting'];you just have to base your answer what you do know which is what you want;th answer to you problem is you dont actually know what youre getting;0.781480889528025;0.33923045853248496;0.5;0.5;0.6206896551724138;0.3448275862068966
694;main-forums;answer-answer;2016;0410;2;['this', 'is', 'not', 'a', 'good', 'idea'];['this', 'is', 'probably', 'not', 'a', 'good', 'idea', 'but', 'i', 'will', 'suggest', 'it', 'anyhow'];[('this', 'DT'), ('is', 'VBZ'), ('not', 'RB'), ('a', 'DT'), ('good', 'JJ'), ('idea', 'NN')];[('this', 'DT'), ('is', 'VBZ'), ('probably', 'RB'), ('not', 'RB'), ('a', 'DT'), ('good', 'JJ'), ('idea', 'NN'), ('but', 'CC'), ('i', 'NN'), ('will', 'MD'), ('suggest', 'VB'), ('it', 'PRP'), ('anyhow', 'RP')];[('is', 'VBZ'), ('not', 'RB'), ('good', 'JJ'), ('idea', 'NN')];[('is', 'VBZ'), ('probably', 'RB'), ('not', 'RB'), ('good', 'JJ'), ('idea', 'NN'), ('but', 'CC'), ('i', 'NN'), ('will', 'MD'), ('suggest', 'VB'), ('it', 'PRP'), ('anyhow', 'RP')];['is', 'not', 'good', 'idea'];['is', 'probably', 'not', 'good', 'idea', 'but', 'i', 'will', 'suggest', 'it', 'anyhow'];is not good idea;is probably not good idea but i will suggest it anyhow;0.7125527443355723;0.7414906248816489;0.767078876631823;0.6123724356957945;0.5333333333333333;0.5333333333333333
