;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vectorial_components;vector1_liu_path;vector2_liu_path;vector1_liu_res;vector2_liu_res;vector1_liu_lin;vector2_liu_lin;vector1_liu_jcn;vector2_liu_jcn;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
59;main-captions;MSRvid;2012test;0363;1.200;['a', 'car', 'is', 'driven', 'down', 'the', 'road'];['a', 'girl', 'is', 'walking', 'down', 'a', 'road'];[('a', 'DT'), ('car', 'NN'), ('is', 'VBZ'), ('driven', 'VBN'), ('down', 'RP'), ('the', 'DT'), ('road', 'NN')];[('a', 'DT'), ('girl', 'NN'), ('is', 'VBZ'), ('walking', 'VBG'), ('down', 'RP'), ('a', 'DT'), ('road', 'NN')];[('car', 'NN'), ('is', 'VBZ'), ('driven', 'VBN'), ('down', 'RP'), ('road', 'NN')];[('girl', 'NN'), ('is', 'VBZ'), ('walking', 'VBG'), ('down', 'RP'), ('road', 'NN')];['car', 'is', 'driven', 'down', 'road'];['girl', 'is', 'walking', 'down', 'road'];car is driven down road;girl is walking down road;['car', 'down', 'driven', 'girl', 'is', 'road', 'walking'];[1.0, 1.0, 1.0, 0.125, 1.0, 1.0, 0.3333333333333333];[0.14285714285714285, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0];[6.797723247052949, 0, 0, 0.46378975675352363, 3.8039318858204374, 5.999215550835178, 0];[1.5224168027150544, 0, 0, 5.483402385558148, 3.8039318858204374, 5.999215550835178, 0];[1.0, 0, 0, 0.08844716263274403, 1.0, 1.0, 0];[0.26704774241650614, 0, 0, 1.0, 1.0, 1.0, 0];[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0];[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0];0.7670942259433955;0.70713345652094;0.7749860650671373;0.6666666666666667;0.6;0.6
60;main-captions;MSRvid;2012test;0370;5.000;['the', 'man', 'is', 'kissing', 'and', 'hugging', 'the', 'woman'];['a', 'man', 'is', 'hugging', 'and', 'kissing', 'a', 'woman'];[('the', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('kissing', 'VBG'), ('and', 'CC'), ('hugging', 'VBG'), ('the', 'DT'), ('woman', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('hugging', 'VBG'), ('and', 'CC'), ('kissing', 'VBG'), ('a', 'DT'), ('woman', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('kissing', 'VBG'), ('and', 'CC'), ('hugging', 'VBG'), ('woman', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('hugging', 'VBG'), ('and', 'CC'), ('kissing', 'VBG'), ('woman', 'NN')];['man', 'is', 'kissing', 'and', 'hugging', 'woman'];['man', 'is', 'hugging', 'and', 'kissing', 'woman'];man is kissing and hugging woman;man is hugging and kissing woman;['and', 'hugging', 'is', 'kissing', 'man', 'woman'];[0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 0, 3.8039318858204374, 0, 0, 4.113093320158837];[0, 0, 3.8039318858204374, 0, 0, 4.113093320158837];[0, 0, 1.0, 0, 0, 1.0];[0, 0, 1.0, 0, 0, 1.0];[0.0, 0.0, 1.0, 0.0, 0.0, 1.0];[0.0, 0.0, 1.0, 0.0, 0.0, 1.0];1.0;1.0;0.9999999999999999;0.9999999999999999;1.0;1.1666666666666667
61;main-captions;MSRvid;2012test;0383;0.000;['a', 'train', 'is', 'moving'];['a', 'man', 'is', 'doing', 'yoga'];[('a', 'DT'), ('train', 'NN'), ('is', 'VBZ'), ('moving', 'VBG')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('doing', 'VBG'), ('yoga', 'NNS')];[('train', 'NN'), ('is', 'VBZ'), ('moving', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('doing', 'VBG'), ('yoga', 'NNS')];['train', 'is', 'moving'];['man', 'is', 'doing', 'yoga'];train is moving;man is doing yoga;['doing', 'is', 'man', 'moving', 'train', 'yoga'];[0.5, 1.0, 0.25, 1.0, 1.0, 0.1];[1.0, 1.0, 1.0, 0.5, 0.25, 1.0];[3.689162048142185, 3.8039318858204374, 0, 0, 0, 0];[7.692812627635717, 3.8039318858204374, 0, 0, 0, 8.77180427307496];[0.6546436327933072, 1.0, 0, 0, 0, 0];[1.0, 1.0, 0, 0, 0, 1.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[1.0, 1.0, 0.0, 0.0, 0.0, 1.0];0.6868727689445473;0.658945407697097;0.7992724853770864;0.5773502691896258;0.2857142857142857;0.2857142857142857
62;main-captions;MSRvid;2012test;0389;3.800;['someone', 'is', 'slicing', 'an', 'onion'];['a', 'woman', 'is', 'cutting', 'onion'];[('someone', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('an', 'DT'), ('onion', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('onion', 'NN')];[('someone', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('onion', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('onion', 'NN')];['someone', 'is', 'slicing', 'onion'];['woman', 'is', 'cutting', 'onion'];someone is slicing onion;woman is cutting onion;['cutting', 'is', 'onion', 'slicing', 'someone', 'woman'];[0.5, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333];[1.0, 1.0, 1.0, 0.5, 0.3333333333333333, 1.0];[0, 3.8039318858204374, 6.232830402016683, 0, 1.1192219298723167, 1.1192219298723167];[0, 3.8039318858204374, 6.232830402016683, 0, 1.1192219298723167, 4.113093320158837];[0, 1.0, 1.0, 0, 1.0, 0.4990875708118002];[0, 1.0, 1.0, 0, 0.4990875708118002, 1.0];[0.0, 1.0, 1.0, 0.0, 1.0, 0.0];[0.0, 1.0, 1.0, 0.0, 0.0, 1.0];0.8407643312101912;0.9367137067004184;0.9227742583250799;0.6666666666666667;0.5;0.5
63;main-captions;MSRvid;2012test;0396;0.750;['a', 'woman', 'is', 'playing', 'in', 'the', 'ocean'];['a', 'woman', 'is', 'preparing', 'shrimp', 'to', 'cook'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('ocean', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('preparing', 'VBG'), ('shrimp', 'NN'), ('to', 'TO'), ('cook', 'VB')];[('woman', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('ocean', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('preparing', 'VBG'), ('shrimp', 'NN'), ('to', 'TO'), ('cook', 'VB')];['woman', 'is', 'playing', 'ocean'];['woman', 'is', 'preparing', 'shrimp', 'to', 'cook'];woman is playing ocean;woman is preparing shrimp to cook;['cook', 'is', 'ocean', 'playing', 'preparing', 'shrimp', 'to', 'woman'];[0.25, 1.0, 1.0, 1.0, 0.3333333333333333, 0.2, 0, 1.0];[1.0, 1.0, 0.125, 0.3333333333333333, 1.0, 1.0, 0, 1.0];[0, 3.8039318858204374, 7.338989896320175, 0, 3.177747635028623, 0, 0, 4.113093320158837];[0, 3.8039318858204374, 1.1083709757200666, 0, 8.105657843041504, 0, 0, 4.113093320158837];[0, 1.0, 1.0, 0, 0.5872412073546266, 0, 0, 1.0];[0, 1.0, 0.1954031665453363, 0, 1.0, 0, 0, 1.0];[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0];0.69746215643803;0.6742317861174574;0.8728956241508865;0.6666666666666667;0.4;0.4
64;main-captions;MSRvid;2012test;0400;3.400;['a', 'person', 'is', 'playing', 'an', 'electronic', 'keyboard'];['a', 'kid', 'is', 'playing', 'keyboard'];[('a', 'DT'), ('person', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('an', 'DT'), ('electronic', 'JJ'), ('keyboard', 'NN')];[('a', 'DT'), ('kid', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('keyboard', 'NN')];[('person', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('electronic', 'JJ'), ('keyboard', 'NN')];[('kid', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('keyboard', 'NN')];['person', 'is', 'playing', 'electronic', 'keyboard'];['kid', 'is', 'playing', 'keyboard'];person is playing electronic keyboard;kid is playing keyboard;['electronic', 'is', 'keyboard', 'kid', 'person', 'playing'];[1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0];[0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0];[6.434495085839635, 3.8039318858204374, 6.692362731395122, 0, 5.439599762899754, 0];[0, 3.8039318858204374, 6.692362731395122, 0, 0.46378975675352363, 0];[1.0, 1.0, 1.0, 0, 1.0, 0];[0, 1.0, 1.0, 0, 0.11874409018522324, 0];[1.0, 1.0, 1.0, 0.0, 1.0, 0.0];[0.0, 1.0, 1.0, 0.0, 0.0, 0.0];0.7998971731801375;0.7019464392209228;0.7464624684791711;0.7071067811865475;0.6666666666666666;0.6666666666666666
65;main-captions;MSRvid;2012test;0411;0.000;['a', 'man', 'is', 'holding', 'a', 'leaf'];['a', 'monkey', 'is', 'fighting', 'a', 'man'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('holding', 'VBG'), ('a', 'DT'), ('leaf', 'NN')];[('a', 'DT'), ('monkey', 'NN'), ('is', 'VBZ'), ('fighting', 'VBG'), ('a', 'DT'), ('man', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('holding', 'VBG'), ('leaf', 'NN')];[('monkey', 'NN'), ('is', 'VBZ'), ('fighting', 'VBG'), ('man', 'NN')];['man', 'is', 'holding', 'leaf'];['monkey', 'is', 'fighting', 'man'];man is holding leaf;monkey is fighting man;['fighting', 'holding', 'is', 'leaf', 'man', 'monkey'];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 0.25];[1.0, 0.5, 1.0, 0.2, 1.0, 1.0];[0, 0, 3.8039318858204374, 0, 0, 0];[0, 0, 3.8039318858204374, 0, 0, 0];[0, 0, 1.0, 0, 0, 0];[0, 0, 1.0, 0, 0, 0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.7759439293252458;1.0;1.0;1.0;0.5;0.5
66;main-captions;MSRvid;2012test;0412;0.200;['a', 'woman', 'is', 'peeling', 'shrimp'];['a', 'man', 'is', 'squeezing', 'water'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('shrimp', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('squeezing', 'JJ'), ('water', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('shrimp', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('squeezing', 'JJ'), ('water', 'NN')];['woman', 'is', 'peeling', 'shrimp'];['man', 'is', 'squeezing', 'water'];woman is peeling shrimp;man is squeezing water;['is', 'man', 'peeling', 'shrimp', 'squeezing', 'water', 'woman'];[1.0, 0.3333333333333333, 1.0, 1.0, 0.25, 0.2, 1.0];[1.0, 1.0, 0.2, 0.25, 1.0, 1.0, 0.3333333333333333];[3.8039318858204374, 0, 0, 0, 0, 0, 4.113093320158837];[3.8039318858204374, 0, 0, 0, 0, 0, 0];[1.0, 0, 0, 0, 0, 0, 1.0];[1.0, 0, 0, 0, 0, 0, 0];[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.6091370558375635;0.6789766237487642;0.7071067811865475;0.7071067811865475;0.25;0.25
67;main-captions;MSRvid;2012test;0421;4.000;['a', 'man', 'is', 'sitting', 'and', 'smoking'];['a', 'man', 'is', 'smoking', 'a', 'cigarette'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('sitting', 'VBG'), ('and', 'CC'), ('smoking', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('smoking', 'VBG'), ('a', 'DT'), ('cigarette', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('sitting', 'VBG'), ('and', 'CC'), ('smoking', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('smoking', 'VBG'), ('cigarette', 'NN')];['man', 'is', 'sitting', 'and', 'smoking'];['man', 'is', 'smoking', 'cigarette'];man is sitting and smoking;man is smoking cigarette;['and', 'cigarette', 'is', 'man', 'sitting', 'smoking'];[0, 0.1111111111111111, 1.0, 1.0, 1.0, 1.0];[0, 1.0, 1.0, 1.0, 0.5, 1.0];[0, 0, 3.8039318858204374, 0, 0, 0];[0, 7.686615004738989, 3.8039318858204374, 0, 0, 0];[0, 0, 1.0, 0, 0, 0];[0, 1.0, 1.0, 0, 0, 0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0];[0.0, 1.0, 1.0, 0.0, 0.0, 0.0];0.8744746321952063;0.4435368803210139;0.7071067811865475;0.7071067811865475;0.6666666666666666;0.6666666666666666
68;main-captions;MSRvid;2012test;0425;0.500;['a', 'man', 'is', 'playing', 'a', 'guitar'];['a', 'woman', 'is', 'riding', 'a', 'horse'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('horse', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('horse', 'NN')];['man', 'is', 'playing', 'guitar'];['woman', 'is', 'riding', 'horse'];man is playing guitar;woman is riding horse;['guitar', 'horse', 'is', 'man', 'playing', 'riding', 'woman'];[1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333];[0.1111111111111111, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 1.0, 1.0];[4.250015696025918, 0, 3.8039318858204374, 0, 0, 0, 0.46378975675352363];[0.46378975675352363, 0, 3.8039318858204374, 0, 0, 0, 4.113093320158837];[1.0, 0, 1.0, 0, 0, 0, 0.1217956697790137];[0.1217956697790137, 0, 1.0, 0, 0, 0, 1.0];[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0];0.6484580707165741;0.570364571315773;0.617217708884977;0.49999999999999994;0.25;0.25
69;main-captions;MSRvid;2012test;0435;3.800;['a', 'man', 'is', 'standing', 'in', 'front', 'of', 'the', 'window', 'and', 'looking', 'outside'];['a', 'man', 'is', 'staring', 'out', 'the', 'window'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('standing', 'VBG'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('the', 'DT'), ('window', 'NN'), ('and', 'CC'), ('looking', 'VBG'), ('outside', 'JJ')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('staring', 'VBG'), ('out', 'RP'), ('the', 'DT'), ('window', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('standing', 'VBG'), ('front', 'NN'), ('window', 'NN'), ('and', 'CC'), ('looking', 'VBG'), ('outside', 'JJ')];[('man', 'NN'), ('is', 'VBZ'), ('staring', 'VBG'), ('out', 'RP'), ('window', 'NN')];['man', 'is', 'standing', 'front', 'window', 'and', 'looking', 'outside'];['man', 'is', 'staring', 'out', 'window'];man is standing front window and looking outside;man is staring out window;['and', 'front', 'is', 'looking', 'man', 'out', 'outside', 'standing', 'staring', 'window'];[0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 0.5, 1.0];[0, 0.3333333333333333, 1.0, 0.5, 1.0, 1.0, 0.16666666666666666, 0.5, 1.0, 1.0];[0, 0, 3.8039318858204374, 0, 0, 0, 0, 0, 0, 7.673191984406849];[0, 0, 3.8039318858204374, 0, 0, 0, 0, 0, 0, 7.673191984406849];[0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0];[0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.8278092458998996;1.0000000000000002;0.9999999999999999;0.9999999999999999;0.46153846153846156;0.46153846153846156
70;main-captions;MSRvid;2012test;0436;2.400;['a', 'skunk', 'is', 'looking', 'here', 'and', 'there'];['a', 'skunk', 'looks', 'at', 'the', 'camera'];[('a', 'DT'), ('skunk', 'NN'), ('is', 'VBZ'), ('looking', 'VBG'), ('here', 'RB'), ('and', 'CC'), ('there', 'RB')];[('a', 'DT'), ('skunk', 'NN'), ('looks', 'VBZ'), ('at', 'IN'), ('the', 'DT'), ('camera', 'NN')];[('skunk', 'NN'), ('is', 'VBZ'), ('looking', 'VBG'), ('here', 'RB'), ('and', 'CC'), ('there', 'RB')];[('skunk', 'NN'), ('looks', 'VBZ'), ('camera', 'NN')];['skunk', 'is', 'looking', 'here', 'and', 'there'];['skunk', 'looks', 'camera'];skunk is looking here and there;skunk looks camera;['and', 'camera', 'here', 'is', 'looking', 'looks', 'skunk', 'there'];[0, 0.1111111111111111, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 1.0, 0.1111111111111111, 0.5, 1.0, 1.0, 1.0, 0.1111111111111111];[0, 0, 0, 3.8039318858204374, 0, 0, 0, 0];[0, 5.593750442727013, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1.0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7561400346641375;0.0;0.0;0.0;0.2222222222222222;0.4444444444444444
71;main-captions;MSRvid;2012test;0452;4.750;['a', 'man', 'is', 'playing', 'the', 'guitar', 'and', 'singing'];['a', 'man', 'sings', 'with', 'a', 'guitar'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('the', 'DT'), ('guitar', 'NN'), ('and', 'CC'), ('singing', 'NN')];[('a', 'DT'), ('man', 'NN'), ('sings', 'VBZ'), ('with', 'IN'), ('a', 'DT'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN'), ('and', 'CC'), ('singing', 'NN')];[('man', 'NN'), ('sings', 'VBZ'), ('guitar', 'NN')];['man', 'is', 'playing', 'guitar', 'and', 'singing'];['man', 'sings', 'guitar'];man is playing guitar and singing;man sings guitar;['and', 'guitar', 'is', 'man', 'playing', 'singing', 'sings'];[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 1.0, 0.25, 1.0, 0.25, 1.0, 1.0];[0, 4.250015696025918, 3.8039318858204374, 0, 0, 0, 3.4567581638044715];[0, 4.250015696025918, 3.4567581638044715, 0, 0, 0, 7.481503533968509];[0, 1.0, 1.0, 0, 0, 0, 0.6788550550281396];[0, 1.0, 0.6788550550281396, 0, 0, 0, 1.0];[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.9045340337332909;0.9228568682368741;0.9580899610472164;0.49999999999999994;0.4444444444444444;0.6666666666666666
72;main-captions;MSRvid;2012test;0459;0.000;['a', 'woman', 'opens', 'a', 'window'];['a', 'man', 'is', 'crawling'];[('a', 'DT'), ('woman', 'NN'), ('opens', 'VBZ'), ('a', 'DT'), ('window', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('crawling', 'VBG')];[('woman', 'NN'), ('opens', 'VBZ'), ('window', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('crawling', 'VBG')];['woman', 'opens', 'window'];['man', 'is', 'crawling'];woman opens window;man is crawling;['crawling', 'is', 'man', 'opens', 'window', 'woman'];[0.25, 0.3333333333333333, 0.3333333333333333, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333];[0, 0, 0, 0, 7.673191984406849, 4.113093320158837];[0, 3.8039318858204374, 0, 0, 0, 0];[0, 0, 0, 0, 1.0, 1.0];[0, 1.0, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 1.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0];0.5289208264430413;0.0;0.0;0.0;0.0;0.0
73;main-captions;MSRvid;2012test;0463;3.750;['people', 'are', 'dancing', 'outside'];['a', 'group', 'of', 'people', 'are', 'dancing'];[('people', 'NNS'), ('are', 'VBP'), ('dancing', 'VBG'), ('outside', 'IN')];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('are', 'VBP'), ('dancing', 'VBG')];[('people', 'NNS'), ('are', 'VBP'), ('dancing', 'VBG')];[('group', 'NN'), ('people', 'NNS'), ('are', 'VBP'), ('dancing', 'VBG')];['people', 'are', 'dancing'];['group', 'people', 'are', 'dancing'];people are dancing;group people are dancing;['are', 'dancing', 'group', 'people'];[1.0, 1.0, 0.5, 1.0];[1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0];[0, 0, 0, 0];[0, 0, 0, 0];[0, 0, 0, 0];[0, 0, 0, 0];[0, 0, 0, 0];0.9707253433941511;;;;0.8571428571428571;0.8571428571428571
74;main-captions;MSRvid;2012test;0465;2.600;['the', 'man', 'is', 'using', 'a', 'camera', 'to', 'hammer', 'a', 'nail'];['someone', 'is', 'banging', 'a', 'camera', 'lense', 'against', 'a', 'nail'];[('the', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('using', 'VBG'), ('a', 'DT'), ('camera', 'NN'), ('to', 'TO'), ('hammer', 'VB'), ('a', 'DT'), ('nail', 'NN')];[('someone', 'NN'), ('is', 'VBZ'), ('banging', 'VBG'), ('a', 'DT'), ('camera', 'NN'), ('lense', 'NN'), ('against', 'IN'), ('a', 'DT'), ('nail', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('using', 'VBG'), ('camera', 'NN'), ('to', 'TO'), ('hammer', 'VB'), ('nail', 'NN')];[('someone', 'NN'), ('is', 'VBZ'), ('banging', 'VBG'), ('camera', 'NN'), ('lense', 'NN'), ('nail', 'NN')];['man', 'is', 'using', 'camera', 'to', 'hammer', 'nail'];['someone', 'is', 'banging', 'camera', 'lense', 'nail'];man is using camera to hammer nail;someone is banging camera lense nail;['banging', 'camera', 'hammer', 'is', 'lense', 'man', 'nail', 'someone', 'to', 'using'];[0.3333333333333333, 1.0, 1.0, 1.0, 0.16666666666666666, 1.0, 1.0, 0.5, 0, 1.0];[1.0, 1.0, 0.2, 1.0, 1.0, 0.5, 1.0, 1.0, 0, 0.3333333333333333];[0, 5.593750442727013, 0, 3.8039318858204374, 2.022310461357031, 0, 0, 0.46378975675352363, 0, 0];[0, 5.593750442727013, 0, 3.8039318858204374, 6.980044803846904, 0, 0, 1.1192219298723167, 0, 0];[0, 1.0, 0, 1.0, 0.32167065260714595, 0, 0, 0.13817716832757934, 0, 0];[0, 1.0, 0, 1.0, 1.0, 0, 0, 1.0, 0, 0];[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0];0.7870735936700183;0.8723714401680885;0.8442046723740938;0.7071067811865475;0.46153846153846156;0.46153846153846156
75;main-captions;MSRvid;2012test;0470;0.000;['a', 'woman', 'is', 'filing', 'her', 'nails'];['a', 'man', 'is', 'peeling', 'a', 'carrot'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('filing', 'VBG'), ('her', 'PRP$'), ('nails', 'NNS')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('a', 'DT'), ('carrot', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('filing', 'VBG'), ('her', 'PRP$'), ('nails', 'NNS')];[('man', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('carrot', 'NN')];['woman', 'is', 'filing', 'her', 'nails'];['man', 'is', 'peeling', 'carrot'];woman is filing her nails;man is peeling carrot;['carrot', 'filing', 'her', 'is', 'man', 'nails', 'peeling', 'woman'];[0.125, 1.0, 0, 1.0, 0.3333333333333333, 1.0, 0.2, 1.0];[1.0, 0.2, 0, 1.0, 1.0, 0.25, 1.0, 0.3333333333333333];[1.1083709757200666, 0, 0, 3.8039318858204374, 0, 0, 0, 4.113093320158837];[7.8555135412008035, 0, 0, 3.8039318858204374, 0, 0, 0, 1.1083709757200666];[0.1852130308162123, 0, 0, 1.0, 0, 0, 0, 1.0];[1.0, 0, 0, 1.0, 0, 0, 0, 0.1852130308162123];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0];[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];0.5827216459067455;0.5519891888099343;0.6736584853465498;0.49999999999999994;0.2222222222222222;0.2222222222222222
76;main-captions;MSRvid;2012test;0475;0.750;['a', 'boy', 'is', 'crawling', 'into', 'a', 'dog', 'house'];['a', 'boy', 'is', 'playing', 'a', 'wooden', 'flute'];[('a', 'DT'), ('boy', 'NN'), ('is', 'VBZ'), ('crawling', 'VBG'), ('into', 'IN'), ('a', 'DT'), ('dog', 'NN'), ('house', 'NN')];[('a', 'DT'), ('boy', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('wooden', 'JJ'), ('flute', 'NN')];[('boy', 'NN'), ('is', 'VBZ'), ('crawling', 'VBG'), ('dog', 'NN'), ('house', 'NN')];[('boy', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('wooden', 'JJ'), ('flute', 'NN')];['boy', 'is', 'crawling', 'dog', 'house'];['boy', 'is', 'playing', 'wooden', 'flute'];boy is crawling dog house;boy is playing wooden flute;['boy', 'crawling', 'dog', 'flute', 'house', 'is', 'playing', 'wooden'];[1.0, 1.0, 1.0, 0.14285714285714285, 1.0, 1.0, 0.3333333333333333, 0];[1.0, 0.3333333333333333, 0.25, 1.0, 0.25, 1.0, 1.0, 1.0];[5.260258834243938, 0, 0, 0, 0, 3.8039318858204374, 0, 0];[5.260258834243938, 0, 0, 0, 0, 3.8039318858204374, 0, 0];[1.0, 0, 0, 0, 0, 1.0, 0, 0];[1.0, 0, 0, 0, 0, 1.0, 0, 0];[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0];0.6384664790218058;1.0000000000000002;0.9999999999999999;0.9999999999999999;0.4;0.4
