;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
131;main-captions;MSRvid;2012train;0015;1.600;['the', 'man', 'is', 'playing', 'the', 'guitar'];['the', 'girl', 'is', 'playing', 'the', 'guitar'];[('the', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('the', 'DT'), ('guitar', 'NN')];[('the', 'DT'), ('girl', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('the', 'DT'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];[('girl', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];['man', 'is', 'playing', 'guitar'];['girl', 'is', 'playing', 'guitar'];man is playing guitar;girl is playing guitar;0.8615384615384617;0.8117194481501839;0.8791360961382843;0.816496580927726;0.75;0.75
132;main-captions;MSRvid;2012train;0019;2.600;['a', 'man', 'is', 'peeling', 'a', 'potato'];['a', 'man', 'is', 'slicing', 'a', 'potato'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('a', 'DT'), ('potato', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('a', 'DT'), ('potato', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('potato', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('potato', 'NN')];['man', 'is', 'peeling', 'potato'];['man', 'is', 'slicing', 'potato'];man is peeling potato;man is slicing potato;0.8345967434263876;0.9999999999999999;0.9999999999999999;0.9999999999999999;0.75;0.75
133;main-captions;MSRvid;2012train;0020;5.000;['a', 'woman', 'is', 'stabbing', 'a', 'potato', 'with', 'a', 'fork'];['a', 'woman', 'is', 'puncturing', 'a', 'potato', 'with', 'a', 'fork'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('stabbing', 'VBG'), ('a', 'DT'), ('potato', 'NN'), ('with', 'IN'), ('a', 'DT'), ('fork', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('puncturing', 'VBG'), ('a', 'DT'), ('potato', 'NN'), ('with', 'IN'), ('a', 'DT'), ('fork', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('stabbing', 'VBG'), ('potato', 'NN'), ('fork', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('puncturing', 'VBG'), ('potato', 'NN'), ('fork', 'NN')];['woman', 'is', 'stabbing', 'potato', 'fork'];['woman', 'is', 'puncturing', 'potato', 'fork'];woman is stabbing potato fork;woman is puncturing potato fork;0.875435327802218;0.6759350512517819;0.8660254037844387;0.8660254037844387;0.8;0.8
134;main-captions;MSRvid;2012train;0021;3.200;['a', 'child', 'is', 'waking', 'up'];['a', 'girl', 'is', 'waking', 'up'];[('a', 'DT'), ('child', 'NN'), ('is', 'VBZ'), ('waking', 'VBG'), ('up', 'RP')];[('a', 'DT'), ('girl', 'NN'), ('is', 'VBZ'), ('waking', 'VBG'), ('up', 'RP')];[('child', 'NN'), ('is', 'VBZ'), ('waking', 'VBG'), ('up', 'RP')];[('girl', 'NN'), ('is', 'VBZ'), ('waking', 'VBG'), ('up', 'RP')];['child', 'is', 'waking', 'up'];['girl', 'is', 'waking', 'up'];child is waking up;girl is waking up;0.8918918918918921;0.9723181695852492;0.9967411780954746;0.49999999999999994;0.75;0.75
135;main-captions;MSRvid;2012train;0022;4.800;['a', 'boy', 'is', 'playing', 'a', 'key-board'];['a', 'little', 'boy', 'is', 'playing', 'a', 'keyboard'];[('a', 'DT'), ('boy', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('key-board', 'NN')];[('a', 'DT'), ('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('keyboard', 'NN')];[('boy', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('key-board', 'NN')];[('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('keyboard', 'NN')];['boy', 'is', 'playing', 'key-board'];['little', 'boy', 'is', 'playing', 'keyboard'];boy is playing key-board;little boy is playing keyboard;0.8234960202479661;0.782084244360433;0.8689231008394132;0.816496580927726;0.6666666666666666;0.6666666666666666
136;main-captions;MSRvid;2012train;0028;5.000;['a', 'woman', 'plays', 'the', 'flute'];['a', 'woman', 'is', 'playing', 'the', 'flute'];[('a', 'DT'), ('woman', 'NN'), ('plays', 'VBZ'), ('the', 'DT'), ('flute', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('the', 'DT'), ('flute', 'NN')];[('woman', 'NN'), ('plays', 'VBZ'), ('flute', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('flute', 'NN')];['woman', 'plays', 'flute'];['woman', 'is', 'playing', 'flute'];woman plays flute;woman is playing flute;0.9557790087219501;0.7720228528241694;0.7071067811865475;0.7071067811865475;0.5714285714285714;0.8571428571428571
137;main-captions;MSRvid;2012train;0036;2.400;['a', 'woman', 'is', 'playing', 'an', 'electric', 'guitar'];['a', 'man', 'is', 'playing', 'an', 'acoustic', 'guitar'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('an', 'DT'), ('electric', 'JJ'), ('guitar', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('an', 'DT'), ('acoustic', 'JJ'), ('guitar', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('electric', 'JJ'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('acoustic', 'JJ'), ('guitar', 'NN')];['woman', 'is', 'playing', 'electric', 'guitar'];['man', 'is', 'playing', 'acoustic', 'guitar'];woman is playing electric guitar;man is playing acoustic guitar;0.7570407882131173;0.8756620331063028;0.8891345231113795;0.816496580927726;0.6;0.6
138;main-captions;MSRvid;2012train;0044;2.000;['a', 'man', 'is', 'playing', 'a', 'flute'];['a', 'man', 'is', 'playing', 'a', 'guitar'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('flute', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('flute', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];['man', 'is', 'playing', 'flute'];['man', 'is', 'playing', 'guitar'];man is playing flute;man is playing guitar;0.8275862068965518;0.6195076337142179;0.7071067811865475;0.7071067811865475;0.75;0.75
139;main-captions;MSRvid;2012train;0053;5.000;['a', 'group', 'of', 'people', 'are', 'sweeping', 'water', 'out', 'of', 'a', 'house'];['people', 'are', 'sweeping', 'water', 'out', 'of', 'a', 'house'];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('are', 'VBP'), ('sweeping', 'JJ'), ('water', 'NN'), ('out', 'IN'), ('of', 'IN'), ('a', 'DT'), ('house', 'NN')];[('people', 'NNS'), ('are', 'VBP'), ('sweeping', 'JJ'), ('water', 'NN'), ('out', 'IN'), ('of', 'IN'), ('a', 'DT'), ('house', 'NN')];[('group', 'NN'), ('people', 'NNS'), ('are', 'VBP'), ('sweeping', 'JJ'), ('water', 'NN'), ('house', 'NN')];[('people', 'NNS'), ('are', 'VBP'), ('sweeping', 'JJ'), ('water', 'NN'), ('house', 'NN')];['group', 'people', 'are', 'sweeping', 'water', 'house'];['people', 'are', 'sweeping', 'water', 'house'];group people are sweeping water house;people are sweeping water house;0.9799578870122229;;;;0.9090909090909091;0.9090909090909091
140;main-captions;MSRvid;2012train;0067;5.000;['a', 'man', 'plays', 'a', 'guitar'];['a', 'man', 'is', 'playing', 'a', 'guitar'];[('a', 'DT'), ('man', 'NN'), ('plays', 'VBZ'), ('a', 'DT'), ('guitar', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN')];[('man', 'NN'), ('plays', 'VBZ'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];['man', 'plays', 'guitar'];['man', 'is', 'playing', 'guitar'];man plays guitar;man is playing guitar;0.9557790087219501;0.7849906316446142;0.7071067811865475;0.7071067811865475;0.5714285714285714;0.8571428571428571
141;main-captions;MSRvid;2012train;0085;3.400;['a', 'man', 'and', 'a', 'woman', 'is', 'kissing', 'each', 'other'];['a', 'man', 'and', 'a', 'woman', 'are', 'hugging', 'and', 'kissing', 'each', 'other'];[('a', 'DT'), ('man', 'NN'), ('and', 'CC'), ('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('kissing', 'VBG'), ('each', 'DT'), ('other', 'JJ')];[('a', 'DT'), ('man', 'NN'), ('and', 'CC'), ('a', 'DT'), ('woman', 'NN'), ('are', 'VBP'), ('hugging', 'VBG'), ('and', 'CC'), ('kissing', 'VBG'), ('each', 'DT'), ('other', 'JJ')];[('man', 'NN'), ('and', 'CC'), ('woman', 'NN'), ('is', 'VBZ'), ('kissing', 'VBG'), ('other', 'JJ')];[('man', 'NN'), ('and', 'CC'), ('woman', 'NN'), ('are', 'VBP'), ('hugging', 'VBG'), ('and', 'CC'), ('kissing', 'VBG'), ('other', 'JJ')];['man', 'and', 'woman', 'is', 'kissing', 'other'];['man', 'and', 'woman', 'are', 'hugging', 'and', 'kissing', 'other'];man and woman is kissing other;man and woman are hugging and kissing other;0.9999999999999998;0.7720228528241694;0.7071067811865475;0.7071067811865475;0.7142857142857143;0.8571428571428571
142;main-captions;MSRvid;2012train;0096;4.500;['a', 'woman', 'is', 'climbing', 'a', 'cliff'];['a', 'woman', 'is', 'climbing', 'a', 'rock', 'face'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('climbing', 'VBG'), ('a', 'DT'), ('cliff', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('climbing', 'VBG'), ('a', 'DT'), ('rock', 'NN'), ('face', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('climbing', 'VBG'), ('cliff', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('climbing', 'VBG'), ('rock', 'NN'), ('face', 'NN')];['woman', 'is', 'climbing', 'cliff'];['woman', 'is', 'climbing', 'rock', 'face'];woman is climbing cliff;woman is climbing rock face;0.841131738962462;0.7137632499398878;0.8611177264734112;0.816496580927726;0.6666666666666666;0.6666666666666666
143;main-captions;MSRvid;2012train;0098;4.200;['a', 'polar', 'bear', 'is', 'running', 'towards', 'a', 'group', 'of', 'walruses'];['a', 'polar', 'bear', 'is', 'chasing', 'a', 'group', 'of', 'walruses'];[('a', 'DT'), ('polar', 'JJ'), ('bear', 'NN'), ('is', 'VBZ'), ('running', 'VBG'), ('towards', 'NNS'), ('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('walruses', 'NNS')];[('a', 'DT'), ('polar', 'JJ'), ('bear', 'NN'), ('is', 'VBZ'), ('chasing', 'VBG'), ('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('walruses', 'NNS')];[('polar', 'JJ'), ('bear', 'NN'), ('is', 'VBZ'), ('running', 'VBG'), ('towards', 'NNS'), ('group', 'NN'), ('walruses', 'NNS')];[('polar', 'JJ'), ('bear', 'NN'), ('is', 'VBZ'), ('chasing', 'VBG'), ('group', 'NN'), ('walruses', 'NNS')];['polar', 'bear', 'is', 'running', 'towards', 'group', 'walruses'];['polar', 'bear', 'is', 'chasing', 'group', 'walruses'];polar bear is running towards group walruses;polar bear is chasing group walruses;0.9341184719229296;0.8930886773783259;0.9406898300029557;0.816496580927726;0.7692307692307693;0.7692307692307693
144;main-captions;MSRvid;2012train;0105;2.200;['a', 'woman', 'is', 'cutting', 'some', 'fish'];['a', 'woman', 'is', 'cutting', 'tofu'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('some', 'DT'), ('fish', 'JJ')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('tofu', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('fish', 'JJ')];[('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('tofu', 'NN')];['woman', 'is', 'cutting', 'fish'];['woman', 'is', 'cutting', 'tofu'];woman is cutting fish;woman is cutting tofu;0.8325053085460756;0.734879337758677;0.8539360988933256;0.816496580927726;0.75;0.75
145;main-captions;MSRvid;2012train;0107;2.400;['someone', 'is', 'playing', 'a', 'piano'];['someone', 'is', 'playing', 'guitar'];[('someone', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('piano', 'NN')];[('someone', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];[('someone', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('piano', 'NN')];[('someone', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];['someone', 'is', 'playing', 'piano'];['someone', 'is', 'playing', 'guitar'];someone is playing piano;someone is playing guitar;0.8918918918918921;0.7903551225959691;0.9130822419126505;0.816496580927726;0.75;0.75
146;main-captions;MSRvid;2012train;0112;3.800;['a', 'man', 'is', 'pouring', 'rice', 'a', 'roni', 'into', 'a', 'pan'];['a', 'man', 'poured', 'ric-a-roni', 'into', 'a', 'pan'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('pouring', 'VBG'), ('rice', 'NN'), ('a', 'DT'), ('roni', 'NN'), ('into', 'IN'), ('a', 'DT'), ('pan', 'NN')];[('a', 'DT'), ('man', 'NN'), ('poured', 'VBD'), ('ric-a-roni', 'JJ'), ('into', 'IN'), ('a', 'DT'), ('pan', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('pouring', 'VBG'), ('rice', 'NN'), ('roni', 'NN'), ('pan', 'NN')];[('man', 'NN'), ('poured', 'VBD'), ('ric-a-roni', 'JJ'), ('pan', 'NN')];['man', 'is', 'pouring', 'rice', 'roni', 'pan'];['man', 'poured', 'ric-a-roni', 'pan'];man is pouring rice roni pan;man poured ric-a-roni pan;0.8969331818160691;0.7618809121800266;0.7244908923363836;0.0;0.4;0.6
147;main-captions;MSRvid;2012train;0118;2.500;['a', 'man', 'is', 'breaking', 'wooden', 'boards', 'with', 'his', 'hand'];['a', 'man', 'is', 'breaking', 'tiles', 'with', 'his', 'hands'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('breaking', 'VBG'), ('wooden', 'JJ'), ('boards', 'NNS'), ('with', 'IN'), ('his', 'PRP$'), ('hand', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('breaking', 'VBG'), ('tiles', 'NNS'), ('with', 'IN'), ('his', 'PRP$'), ('hands', 'NNS')];[('man', 'NN'), ('is', 'VBZ'), ('breaking', 'VBG'), ('wooden', 'JJ'), ('boards', 'NNS'), ('his', 'PRP$'), ('hand', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('breaking', 'VBG'), ('tiles', 'NNS'), ('his', 'PRP$'), ('hands', 'NNS')];['man', 'is', 'breaking', 'wooden', 'boards', 'his', 'hand'];['man', 'is', 'breaking', 'tiles', 'his', 'hands'];man is breaking wooden boards his hand;man is breaking tiles his hands;0.8763704002132353;1.0;1.0;1.0;0.6153846153846154;0.6153846153846154
148;main-captions;MSRvid;2012train;0119;2.000;['a', 'girl', 'is', 'playing', 'guitar'];['a', 'girl', 'is', 'playing', 'a', 'piano'];[('a', 'DT'), ('girl', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];[('a', 'DT'), ('girl', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('piano', 'NN')];[('girl', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];[('girl', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('piano', 'NN')];['girl', 'is', 'playing', 'guitar'];['girl', 'is', 'playing', 'piano'];girl is playing guitar;girl is playing piano;0.8918918918918921;0.8877350603111497;0.8791360961382843;0.816496580927726;0.75;0.75
149;main-captions;MSRvid;2012train;0120;0.750;['a', 'man', 'is', 'praying'];['a', 'man', 'is', 'dancing'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('praying', 'VBG')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('praying', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];['man', 'is', 'praying'];['man', 'is', 'dancing'];man is praying;man is dancing;0.7867665821042099;0.8762334490473588;0.9379300346276476;0.7071067811865475;0.6666666666666666;0.6666666666666666
150;main-captions;MSRvid;2012train;0136;2.000;['a', 'man', 'is', 'playing', 'piano'];['a', 'man', 'is', 'playing', 'a', 'violin'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('piano', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('violin', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('piano', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('violin', 'NN')];['man', 'is', 'playing', 'piano'];['man', 'is', 'playing', 'violin'];man is playing piano;man is playing violin;0.8615384615384617;0.4749418324259333;0.7071067811865475;0.7071067811865475;0.75;0.75
151;main-captions;MSRvid;2012train;0141;2.200;['a', 'woman', 'is', 'slicing', 'an', 'onion'];['a', 'woman', 'is', 'slicing', 'lemons'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('an', 'DT'), ('onion', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('lemons', 'NNS')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('onion', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('lemons', 'NNS')];['woman', 'is', 'slicing', 'onion'];['woman', 'is', 'slicing', 'lemons'];woman is slicing onion;woman is slicing lemons;0.8275862068965519;0.9333032120260909;0.9618143874162096;0.6666666666666667;0.75;0.75
152;main-captions;MSRvid;2012train;0144;4.000;['a', 'man', 'is', 'riding', 'a', 'horse', 'by', 'a', 'creek'];['a', 'man', 'is', 'riding', 'a', 'horse'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('horse', 'NN'), ('by', 'IN'), ('a', 'DT'), ('creek', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('horse', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('horse', 'NN'), ('creek', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('horse', 'NN')];['man', 'is', 'riding', 'horse', 'creek'];['man', 'is', 'riding', 'horse'];man is riding horse creek;man is riding horse;0.9344877349289681;0.3913253919488397;0.7071067811865475;0.7071067811865475;0.8888888888888888;0.8888888888888888
153;main-captions;MSRvid;2012train;0146;3.200;['a', 'man', 'is', 'playing', 'a', 'guitar'];['a', 'man', 'is', 'playing', 'a', 'guitar', 'and', 'singing'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN'), ('and', 'CC'), ('singing', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN'), ('and', 'CC'), ('singing', 'NN')];['man', 'is', 'playing', 'guitar'];['man', 'is', 'playing', 'guitar', 'and', 'singing'];man is playing guitar;man is playing guitar and singing;0.9557790087219501;1.0;0.9999999999999999;0.9999999999999999;0.8;0.8
154;main-captions;MSRvid;2012train;0163;3.800;['a', 'man', 'is', 'picking', 'up', 'a', 'tree'];['a', 'man', 'is', 'carrying', 'a', 'tree'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('picking', 'VBG'), ('up', 'RP'), ('a', 'DT'), ('tree', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('carrying', 'VBG'), ('a', 'DT'), ('tree', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('picking', 'VBG'), ('up', 'RP'), ('tree', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('carrying', 'VBG'), ('tree', 'NN')];['man', 'is', 'picking', 'up', 'tree'];['man', 'is', 'carrying', 'tree'];man is picking up tree;man is carrying tree;0.8262141923469574;0.8901484662207545;0.9665399128406881;0.7071067811865475;0.6666666666666666;0.6666666666666666
155;main-captions;MSRvid;2012train;0168;3.750;['a', 'person', 'is', 'peeling', 'a', 'potato'];['the', 'man', 'is', 'peeling', 'a', 'potato'];[('a', 'DT'), ('person', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('a', 'DT'), ('potato', 'NN')];[('the', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('a', 'DT'), ('potato', 'NN')];[('person', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('potato', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('peeling', 'VBG'), ('potato', 'NN')];['person', 'is', 'peeling', 'potato'];['man', 'is', 'peeling', 'potato'];person is peeling potato;man is peeling potato;0.9411764705882353;0.876002923557517;0.9280375043247963;0.816496580927726;0.75;0.75
156;main-captions;MSRvid;2012train;0169;0.500;['a', 'person', 'is', 'playing', 'a', 'piano'];['a', 'person', 'is', 'slicing', 'a', 'potato'];[('a', 'DT'), ('person', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('piano', 'NN')];[('a', 'DT'), ('person', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('a', 'DT'), ('potato', 'NN')];[('person', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('piano', 'NN')];[('person', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('potato', 'NN')];['person', 'is', 'playing', 'piano'];['person', 'is', 'slicing', 'potato'];person is playing piano;person is slicing potato;0.7102518468204294;0.8551182170323418;0.9280375043247963;0.816496580927726;0.5;0.5
157;main-captions;MSRvid;2012train;0177;0.800;['a', 'man', 'is', 'spitting'];['a', 'man', 'is', 'talking'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('spitting', 'VBG')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('talking', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('spitting', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('talking', 'VBG')];['man', 'is', 'spitting'];['man', 'is', 'talking'];man is spitting;man is talking;0.7936274934689539;1.0;1.0;1.0;0.6666666666666666;0.6666666666666666
158;main-captions;MSRvid;2012train;0178;5.000;['a', 'man', 'is', 'playing', 'a', 'musical', 'keyboard'];['a', 'man', 'is', 'playing', 'a', 'keyboard', 'piano'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('musical', 'JJ'), ('keyboard', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('keyboard', 'NN'), ('piano', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('musical', 'JJ'), ('keyboard', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('keyboard', 'NN'), ('piano', 'NN')];['man', 'is', 'playing', 'musical', 'keyboard'];['man', 'is', 'playing', 'keyboard', 'piano'];man is playing musical keyboard;man is playing keyboard piano;0.8602175810242771;1.0;0.9999999999999999;0.9999999999999999;0.8;0.8
159;main-captions;MSRvid;2012train;0189;1.200;['a', 'man', 'is', 'dancing'];['a', 'man', 'is', 'thinking'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('thinking', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('thinking', 'VBG')];['man', 'is', 'dancing'];['man', 'is', 'thinking'];man is dancing;man is thinking;0.8369213330918603;1.0;1.0;1.0;0.6666666666666666;0.6666666666666666
160;main-captions;MSRvid;2012train;0204;5.000;['a', 'man', 'plays', 'a', 'trumpet'];['a', 'man', 'is', 'playing', 'the', 'trumpet'];[('a', 'DT'), ('man', 'NN'), ('plays', 'VBZ'), ('a', 'DT'), ('trumpet', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('the', 'DT'), ('trumpet', 'NN')];[('man', 'NN'), ('plays', 'VBZ'), ('trumpet', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('trumpet', 'NN')];['man', 'plays', 'trumpet'];['man', 'is', 'playing', 'trumpet'];man plays trumpet;man is playing trumpet;0.9557790087219501;;;;0.5714285714285714;0.8571428571428571
161;main-captions;MSRvid;2012train;0208;2.800;['a', 'woman', 'is', 'riding', 'a', 'horse'];['a', 'man', 'rides', 'a', 'horse'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('horse', 'NN')];[('a', 'DT'), ('man', 'NN'), ('rides', 'VBZ'), ('a', 'DT'), ('horse', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('horse', 'NN')];[('man', 'NN'), ('rides', 'VBZ'), ('horse', 'NN')];['woman', 'is', 'riding', 'horse'];['man', 'rides', 'horse'];woman is riding horse;man rides horse;0.8610567718228919;;;;0.2857142857142857;0.5714285714285714
162;main-captions;MSRvid;2012train;0219;1.200;['a', 'band', 'is', 'playing', 'on', 'stage'];['a', 'woman', 'is', 'dancing', 'on', 'a', 'stage'];[('a', 'DT'), ('band', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('on', 'IN'), ('stage', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('stage', 'NN')];[('band', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('stage', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG'), ('stage', 'NN')];['band', 'is', 'playing', 'stage'];['woman', 'is', 'dancing', 'stage'];band is playing stage;woman is dancing stage;0.7318061833664464;0.635594772411818;0.7071067811865475;0.7071067811865475;0.5;0.5
