;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vector1;vector2;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
430;main-captions;images;2015;0639;2.00;['large', 'group', 'of', 'people', 'standing', 'outside', 'of', 'a', 'building'];['a', 'group', 'of', 'people', 'are', 'ice', 'skating', 'in', 'a', 'big', 'city'];[('large', 'JJ'), ('group', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('standing', 'VBG'), ('outside', 'IN'), ('of', 'IN'), ('a', 'DT'), ('building', 'NN')];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('are', 'VBP'), ('ice', 'JJ'), ('skating', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('big', 'JJ'), ('city', 'NN')];[('large', 'JJ'), ('group', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('standing', 'VBG'), ('outside', 'IN'), ('of', 'IN'), ('a', 'DT'), ('building', 'NN')];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('are', 'VBP'), ('ice', 'JJ'), ('skating', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('big', 'JJ'), ('city', 'NN')];['large', 'group', 'of', 'people', 'standing', 'outside', 'of', 'a', 'building'];['a', 'group', 'of', 'people', 'are', 'ice', 'skating', 'in', 'a', 'big', 'city'];large group of people standing outside of a building;a group of people are ice skating in a big city;[0, 0, 0, 0, 3.7054287339455856, 0, 0.5619555601560289, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 3.7054287339455856, 0, 7.6921284273289805, 0, 0, 0, 0, 0, 0, 0];0.8035062154618757;0.5641677606755617;0.7919998127304493;0.7071067811865475;0.5;0.5
431;main-captions;images;2015;0691;5.00;['two', 'dogs', 'are', 'running', 'in', 'the', 'field'];['two', 'dogs', 'running', 'in', 'a', 'field'];[('two', 'CD'), ('dogs', 'NNS'), ('are', 'VBP'), ('running', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('field', 'NN')];[('two', 'CD'), ('dogs', 'NNS'), ('running', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('field', 'NN')];[('two', 'CD'), ('dogs', 'NNS'), ('are', 'VBP'), ('running', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('field', 'NN')];[('two', 'CD'), ('dogs', 'NNS'), ('running', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('field', 'NN')];['two', 'dogs', 'are', 'running', 'in', 'the', 'field'];['two', 'dogs', 'running', 'in', 'a', 'field'];two dogs are running in the field;two dogs running in a field;[0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 3.7054287339455856, 0, 0];0.9341184719229296;;;;0.7692307692307693;0.7692307692307693
432;main-captions;images;2015;0693;0.00;['two', 'people', 'are', 'in', 'bed'];['two', 'boxers', 'are', 'in', 'the', 'ring'];[('two', 'CD'), ('people', 'NNS'), ('are', 'VBP'), ('in', 'IN'), ('bed', 'NN')];[('two', 'CD'), ('boxers', 'NNS'), ('are', 'VBP'), ('in', 'IN'), ('the', 'DT'), ('ring', 'NN')];[('two', 'CD'), ('people', 'NNS'), ('are', 'VBP'), ('in', 'IN'), ('bed', 'NN')];[('two', 'CD'), ('boxers', 'NNS'), ('are', 'VBP'), ('in', 'IN'), ('the', 'DT'), ('ring', 'NN')];['two', 'people', 'are', 'in', 'bed'];['two', 'boxers', 'are', 'in', 'the', 'ring'];two people are in bed;two boxers are in the ring;[0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 10.975542773334753];0.784839992240853;;;;0.5454545454545454;0.5454545454545454
433;main-captions;images;2015;0720;3.40;['a', 'light', 'brown', 'dog', 'runs', 'down', 'a', 'path', 'happily'];['a', 'pale', 'dog', 'runs', 'down', 'a', 'path'];[('a', 'DT'), ('light', 'JJ'), ('brown', 'NN'), ('dog', 'NN'), ('runs', 'VBZ'), ('down', 'RP'), ('a', 'DT'), ('path', 'NN'), ('happily', 'RB')];[('a', 'DT'), ('pale', 'JJ'), ('dog', 'NN'), ('runs', 'VBZ'), ('down', 'RP'), ('a', 'DT'), ('path', 'NN')];[('a', 'DT'), ('light', 'JJ'), ('brown', 'NN'), ('dog', 'NN'), ('runs', 'VBZ'), ('down', 'RP'), ('a', 'DT'), ('path', 'NN'), ('happily', 'RB')];[('a', 'DT'), ('pale', 'JJ'), ('dog', 'NN'), ('runs', 'VBZ'), ('down', 'RP'), ('a', 'DT'), ('path', 'NN')];['a', 'light', 'brown', 'dog', 'runs', 'down', 'a', 'path', 'happily'];['a', 'pale', 'dog', 'runs', 'down', 'a', 'path'];a light brown dog runs down a path happily;a pale dog runs down a path;[0, 0, 7.9735483373276805, 3.7054287339455856, 0, 0, 0, 7.979810499780761, 0];[0, 0, 0, 3.7054287339455856, 0, 0, 0, 7.979810499780761, 0];0.8126173634692977;0.7409778164175451;0.816496580927726;0.816496580927726;0.75;1.0
434;main-captions;images;2015;0730;0.00;['a', 'red', 'haired', 'women', 'in', 'black', 'is', 'posing', 'for', 'a', 'man', 'while', 'resting', 'on', 'a', 'tree'];['a', 'man', 'in', 'a', 'black', 'shirt', 'is', 'holding', 'a', 'child', 'wearing', 'sunglasses'];[('a', 'DT'), ('red', 'JJ'), ('haired', 'JJ'), ('women', 'NNS'), ('in', 'IN'), ('black', 'JJ'), ('is', 'VBZ'), ('posing', 'VBG'), ('for', 'IN'), ('a', 'DT'), ('man', 'NN'), ('while', 'IN'), ('resting', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('tree', 'NN')];[('a', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('black', 'JJ'), ('shirt', 'NN'), ('is', 'VBZ'), ('holding', 'VBG'), ('a', 'DT'), ('child', 'NN'), ('wearing', 'NN'), ('sunglasses', 'NNS')];[('a', 'DT'), ('red', 'JJ'), ('haired', 'JJ'), ('women', 'NNS'), ('in', 'IN'), ('black', 'JJ'), ('is', 'VBZ'), ('posing', 'VBG'), ('for', 'IN'), ('a', 'DT'), ('man', 'NN'), ('while', 'IN'), ('resting', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('tree', 'NN')];[('a', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('black', 'JJ'), ('shirt', 'NN'), ('is', 'VBZ'), ('holding', 'VBG'), ('a', 'DT'), ('child', 'NN'), ('wearing', 'NN'), ('sunglasses', 'NNS')];['a', 'red', 'haired', 'women', 'in', 'black', 'is', 'posing', 'for', 'a', 'man', 'while', 'resting', 'on', 'a', 'tree'];['a', 'man', 'in', 'a', 'black', 'shirt', 'is', 'holding', 'a', 'child', 'wearing', 'sunglasses'];a red haired women in black is posing for a man while resting on a tree;a man in a black shirt is holding a child wearing sunglasses;[0, 0, 5.318677218466303, 0, 0, 4.1719655987060005, 0, 0, 0, 0, 3.7054287339455856, 9.713373992599085, 1.210087885411401, 6.340274556189382, 0, 0, 1.7992964836020642, 6.308227699679031, 0];[0, 0, 1.7992964836020642, 0, 0, 4.1719655987060005, 0, 0, 0, 0, 3.7054287339455856, 4.118223412112037, 8.672957680340707, 1.8582590710217017, 0, 0, 7.063519767906606, 0, 0];0.7031480257487169;0.558571841548392;0.750787283949489;0.4082482904638631;0.5;0.9285714285714286
435;main-captions;images;2015;0739;2.00;['two', 'black', 'dogs', 'are', 'jumping', 'and', 'playing', 'with', 'a', 'yellow', 'tennis', 'ball', 'in', 'the', 'snow'];['a', 'brown', 'dog', 'and', 'a', 'black', 'dog', 'playing', 'with', 'a', 'yellow', 'soccer', 'ball'];[('two', 'CD'), ('black', 'JJ'), ('dogs', 'NNS'), ('are', 'VBP'), ('jumping', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('with', 'IN'), ('a', 'DT'), ('yellow', 'JJ'), ('tennis', 'NN'), ('ball', 'NN'), ('in', 'IN'), ('the', 'DT'), ('snow', 'NN')];[('a', 'DT'), ('brown', 'JJ'), ('dog', 'NN'), ('and', 'CC'), ('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('playing', 'VBG'), ('with', 'IN'), ('a', 'DT'), ('yellow', 'JJ'), ('soccer', 'NN'), ('ball', 'NN')];[('two', 'CD'), ('black', 'JJ'), ('dogs', 'NNS'), ('are', 'VBP'), ('jumping', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('with', 'IN'), ('a', 'DT'), ('yellow', 'JJ'), ('tennis', 'NN'), ('ball', 'NN'), ('in', 'IN'), ('the', 'DT'), ('snow', 'NN')];[('a', 'DT'), ('brown', 'JJ'), ('dog', 'NN'), ('and', 'CC'), ('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('playing', 'VBG'), ('with', 'IN'), ('a', 'DT'), ('yellow', 'JJ'), ('soccer', 'NN'), ('ball', 'NN')];['two', 'black', 'dogs', 'are', 'jumping', 'and', 'playing', 'with', 'a', 'yellow', 'tennis', 'ball', 'in', 'the', 'snow'];['a', 'brown', 'dog', 'and', 'a', 'black', 'dog', 'playing', 'with', 'a', 'yellow', 'soccer', 'ball'];two black dogs are jumping and playing with a yellow tennis ball in the snow;a brown dog and a black dog playing with a yellow soccer ball;[0, 7.549027583688307, 5.9454400849323825, 0, 0, 0, 0, 0, 3.7054287339455856, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 5.9454400849323825, 6.968209588102281, 0, 0, 0, 0, 0, 3.7054287339455856, 0, 0, 0, 0, 0, 0, 0, 0, 0];0.8053833474406367;0.9830834302449442;0.9877459012145654;0.49999999999999994;0.5;0.6428571428571429
436;main-captions;images;2015;0743;2.00;['a', 'black', 'and', 'white', 'dog', 'is', 'jumping', 'over', 'a', 'hurdle'];['a', 'white', 'dog', 'running', 'over', 'a', 'bridge'];[('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('dog', 'NN'), ('is', 'VBZ'), ('jumping', 'VBG'), ('over', 'IN'), ('a', 'DT'), ('hurdle', 'NN')];[('a', 'DT'), ('white', 'JJ'), ('dog', 'NN'), ('running', 'VBG'), ('over', 'RP'), ('a', 'DT'), ('bridge', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('dog', 'NN'), ('is', 'VBZ'), ('jumping', 'VBG'), ('over', 'IN'), ('a', 'DT'), ('hurdle', 'NN')];[('a', 'DT'), ('white', 'JJ'), ('dog', 'NN'), ('running', 'VBG'), ('over', 'RP'), ('a', 'DT'), ('bridge', 'NN')];['a', 'black', 'and', 'white', 'dog', 'is', 'jumping', 'over', 'a', 'hurdle'];['a', 'white', 'dog', 'running', 'over', 'a', 'bridge'];a black and white dog is jumping over a hurdle;a white dog running over a bridge;[0, 0, 4.1719655987060005, 0, 3.7054287339455856, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 3.7054287339455856, 0, 0, 0, 0, 0, 0];0.8402240070208704;0.664064936190409;0.7071067811865475;0.7071067811865475;0.5882352941176471;0.8235294117647058
437;main-captions;images;2015;0757;4.60;['two', 'brown', 'dogs', 'runs', 'through', 'the', 'water'];['two', 'brown', 'dogs', 'running', 'through', 'water'];[('two', 'CD'), ('brown', 'JJ'), ('dogs', 'NNS'), ('runs', 'VBZ'), ('through', 'IN'), ('the', 'DT'), ('water', 'NN')];[('two', 'CD'), ('brown', 'JJ'), ('dogs', 'NNS'), ('running', 'VBG'), ('through', 'IN'), ('water', 'NN')];[('two', 'CD'), ('brown', 'JJ'), ('dogs', 'NNS'), ('runs', 'VBZ'), ('through', 'IN'), ('the', 'DT'), ('water', 'NN')];[('two', 'CD'), ('brown', 'JJ'), ('dogs', 'NNS'), ('running', 'VBG'), ('through', 'IN'), ('water', 'NN')];['two', 'brown', 'dogs', 'runs', 'through', 'the', 'water'];['two', 'brown', 'dogs', 'running', 'through', 'water'];two brown dogs runs through the water;two brown dogs running through water;[0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];0.9999999999999998;;;;0.7692307692307693;0.9230769230769231
438;main-captions;images;2015;0770;3.00;['a', 'black', 'dog', 'is', 'jumping', 'out', 'of', 'water'];['a', 'black', 'dog', 'is', 'shaking', 'off', 'water'];[('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('is', 'VBZ'), ('jumping', 'VBG'), ('out', 'IN'), ('of', 'IN'), ('water', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('is', 'VBZ'), ('shaking', 'VBG'), ('off', 'RP'), ('water', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('is', 'VBZ'), ('jumping', 'VBG'), ('out', 'IN'), ('of', 'IN'), ('water', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('is', 'VBZ'), ('shaking', 'VBG'), ('off', 'RP'), ('water', 'NN')];['a', 'black', 'dog', 'is', 'jumping', 'out', 'of', 'water'];['a', 'black', 'dog', 'is', 'shaking', 'off', 'water'];a black dog is jumping out of water;a black dog is shaking off water;[0, 0, 4.1719655987060005, 0, 3.7054287339455856, 0, 0, 0, 0, 0];[0, 0, 4.1719655987060005, 0, 3.7054287339455856, 0, 0, 0, 0, 0];0.8683117521834078;1.0;0.9999999999999999;0.9999999999999999;0.6666666666666666;0.6666666666666666
439;main-captions;images;2015;0790;4.60;['a', 'man', 'climbing', 'a', 'rock-face'];['a', 'man', 'is', 'climbing', 'a', 'rock', 'wall'];[('a', 'DT'), ('man', 'NN'), ('climbing', 'VBG'), ('a', 'DT'), ('rock-face', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('climbing', 'VBG'), ('a', 'DT'), ('rock', 'NN'), ('wall', 'NN')];[('a', 'DT'), ('man', 'NN'), ('climbing', 'VBG'), ('a', 'DT'), ('rock-face', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('climbing', 'VBG'), ('a', 'DT'), ('rock', 'NN'), ('wall', 'NN')];['a', 'man', 'climbing', 'a', 'rock-face'];['a', 'man', 'is', 'climbing', 'a', 'rock', 'wall'];a man climbing a rock-face;a man is climbing a rock wall;[0, 0, 0, 0, 3.7054287339455856, 0, 0];[0, 0, 4.1719655987060005, 0, 3.7054287339455856, 0, 0];0.849061682013201;0.664064936190409;0.7071067811865475;0.7071067811865475;0.6666666666666666;1.0
440;main-captions;images;2015;0792;2.00;['woman', 'playing', 'tennis', 'and', 'hitting', 'the', 'ball'];['a', 'woman', 'is', 'playing', 'volley', 'ball'];[('woman', 'NN'), ('playing', 'VBG'), ('tennis', 'NN'), ('and', 'CC'), ('hitting', 'VBG'), ('the', 'DT'), ('ball', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('volley', 'NNS'), ('ball', 'NN')];[('woman', 'NN'), ('playing', 'VBG'), ('tennis', 'NN'), ('and', 'CC'), ('hitting', 'VBG'), ('the', 'DT'), ('ball', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('volley', 'NNS'), ('ball', 'NN')];['woman', 'playing', 'tennis', 'and', 'hitting', 'the', 'ball'];['a', 'woman', 'is', 'playing', 'volley', 'ball'];woman playing tennis and hitting the ball;a woman is playing volley ball;[0, 7.549027583688307, 0, 0, 0, 0, 5.318677218466303, 0.5619555601560289, 0, 0];[0, 0.4803581291213416, 0, 0, 4.1719655987060005, 0, 5.318677218466303, 3.7054287339455856, 0, 0];0.7907402257753736;0.47577365586865306;0.49575303925090286;0.408248290463863;0.46153846153846156;0.46153846153846156
441;main-captions;images;2015;0795;2.60;['a', 'young', 'boy', 'with', 'his', 'hair', 'standing', 'up', 'is', 'sliding', 'down', 'a', 'blue', 'slide'];['the', 'kid', 'in', 'the', 'orange', 'shirt', 'is', 'sliding', 'down', 'a', 'teal', 'slide'];[('a', 'DT'), ('young', 'JJ'), ('boy', 'NN'), ('with', 'IN'), ('his', 'PRP$'), ('hair', 'NN'), ('standing', 'VBG'), ('up', 'RP'), ('is', 'VBZ'), ('sliding', 'VBG'), ('down', 'RP'), ('a', 'DT'), ('blue', 'JJ'), ('slide', 'NN')];[('the', 'DT'), ('kid', 'NN'), ('in', 'IN'), ('the', 'DT'), ('orange', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('sliding', 'VBG'), ('down', 'RP'), ('a', 'DT'), ('teal', 'JJ'), ('slide', 'NN')];[('a', 'DT'), ('young', 'JJ'), ('boy', 'NN'), ('with', 'IN'), ('his', 'PRP$'), ('hair', 'NN'), ('standing', 'VBG'), ('up', 'RP'), ('is', 'VBZ'), ('sliding', 'VBG'), ('down', 'RP'), ('a', 'DT'), ('blue', 'JJ'), ('slide', 'NN')];[('the', 'DT'), ('kid', 'NN'), ('in', 'IN'), ('the', 'DT'), ('orange', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('sliding', 'VBG'), ('down', 'RP'), ('a', 'DT'), ('teal', 'JJ'), ('slide', 'NN')];['a', 'young', 'boy', 'with', 'his', 'hair', 'standing', 'up', 'is', 'sliding', 'down', 'a', 'blue', 'slide'];['the', 'kid', 'in', 'the', 'orange', 'shirt', 'is', 'sliding', 'down', 'a', 'teal', 'slide'];a young boy with his hair standing up is sliding down a blue slide;the kid in the orange shirt is sliding down a teal slide;[0, 0, 0, 4.1719655987060005, 0, 0, 0, 0, 9.078422788448872, 3.7054287339455856, 0, 0, 0, 0, 0, 0, 6.5039039799711835, 0, 0];[0, 0, 0, 4.1719655987060005, 0, 0, 0, 0, 1.8582590710217017, 3.7054287339455856, 0, 0, 0, 0, 0, 0, 0.5619555601560289, 0, 0];0.7922379903611418;0.7004208898058754;0.8296332993407126;0.7071067811865475;0.46153846153846156;0.6923076923076923
442;main-captions;images;2015;0797;0.40;['a', 'dog', 'standing', 'in', 'the', 'water'];['a', 'girl', 'playing', 'on', 'a', 'parachute'];[('a', 'DT'), ('dog', 'NN'), ('standing', 'NN'), ('in', 'IN'), ('the', 'DT'), ('water', 'NN')];[('a', 'DT'), ('girl', 'JJ'), ('playing', 'NN'), ('on', 'IN'), ('a', 'DT'), ('parachute', 'NN')];[('a', 'DT'), ('dog', 'NN'), ('standing', 'NN'), ('in', 'IN'), ('the', 'DT'), ('water', 'NN')];[('a', 'DT'), ('girl', 'JJ'), ('playing', 'NN'), ('on', 'IN'), ('a', 'DT'), ('parachute', 'NN')];['a', 'dog', 'standing', 'in', 'the', 'water'];['a', 'girl', 'playing', 'on', 'a', 'parachute'];a dog standing in the water;a girl playing on a parachute;[0, 0, 0, 0, 0, 3.7054287339455856, 0, 0.5619555601560289, 0, 0];[0, 0, 0, 0, 0, 3.7054287339455856, 0, 6.712862896293437, 0, 0];0.5034961563766619;0.6090638327950192;0.7815908339938562;0.7071067811865475;0.16666666666666666;0.3333333333333333
443;main-captions;images;2015;0801;2.60;['a', 'surfer', 'is', 'riding', 'on', 'a', 'breaking', 'wave'];['a', 'group', 'of', 'surfers', 'catching', 'a', 'wave'];[('a', 'DT'), ('surfer', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('breaking', 'NN'), ('wave', 'NN')];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('surfers', 'NNS'), ('catching', 'VBG'), ('a', 'DT'), ('wave', 'NN')];[('a', 'DT'), ('surfer', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('breaking', 'NN'), ('wave', 'NN')];[('a', 'DT'), ('group', 'NN'), ('of', 'IN'), ('surfers', 'NNS'), ('catching', 'VBG'), ('a', 'DT'), ('wave', 'NN')];['a', 'surfer', 'is', 'riding', 'on', 'a', 'breaking', 'wave'];['a', 'group', 'of', 'surfers', 'catching', 'a', 'wave'];a surfer is riding on a breaking wave;a group of surfers catching a wave;[0, 4.1719655987060005, 0, 0, 0, 3.7054287339455856, 0, 7.756666948466552, 0, 0, 7.756666948466552];[0, 0, 0, 0, 0, 3.7054287339455856, 0, 7.756666948466552, 0, 0, 7.756666948466552];0.7660620645621815;0.9407915396171785;0.8660254037844387;0.8660254037844387;0.4;0.8
444;main-captions;images;2015;0816;4.20;['two', 'dogs', 'are', 'running', 'through', 'the', 'grass', 'near', 'a', 'house', 'and', 'trees'];['two', 'dogs', 'are', 'running', 'through', 'a', 'green', 'yard'];[('two', 'CD'), ('dogs', 'NNS'), ('are', 'VBP'), ('running', 'VBG'), ('through', 'IN'), ('the', 'DT'), ('grass', 'NN'), ('near', 'IN'), ('a', 'DT'), ('house', 'NN'), ('and', 'CC'), ('trees', 'NNS')];[('two', 'CD'), ('dogs', 'NNS'), ('are', 'VBP'), ('running', 'VBG'), ('through', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('yard', 'NN')];[('two', 'CD'), ('dogs', 'NNS'), ('are', 'VBP'), ('running', 'VBG'), ('through', 'IN'), ('the', 'DT'), ('grass', 'NN'), ('near', 'IN'), ('a', 'DT'), ('house', 'NN'), ('and', 'CC'), ('trees', 'NNS')];[('two', 'CD'), ('dogs', 'NNS'), ('are', 'VBP'), ('running', 'VBG'), ('through', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('yard', 'NN')];['two', 'dogs', 'are', 'running', 'through', 'the', 'grass', 'near', 'a', 'house', 'and', 'trees'];['two', 'dogs', 'are', 'running', 'through', 'a', 'green', 'yard'];two dogs are running through the grass near a house and trees;two dogs are running through a green yard;[0, 0, 0, 0, 3.393938818055347, 0, 3.7054287339455856, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 9.771569969008818, 0, 3.7054287339455856, 0, 0, 0, 0, 0, 0, 0];0.8384888534646988;0.8930158459770929;0.9496047741429505;0.7071067811865475;0.6;0.6
445;main-captions;images;2015;0830;0.00;['a', 'brown', 'and', 'white', 'dog', 'is', 'running', 'across', 'a', 'brown', 'field'];['a', 'person', 'hanging', 'from', 'a', 'rocky', 'cliff'];[('a', 'DT'), ('brown', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('dog', 'NN'), ('is', 'VBZ'), ('running', 'VBG'), ('across', 'IN'), ('a', 'DT'), ('brown', 'JJ'), ('field', 'NN')];[('a', 'DT'), ('person', 'NN'), ('hanging', 'VBG'), ('from', 'IN'), ('a', 'DT'), ('rocky', 'JJ'), ('cliff', 'NN')];[('a', 'DT'), ('brown', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('dog', 'NN'), ('is', 'VBZ'), ('running', 'VBG'), ('across', 'IN'), ('a', 'DT'), ('brown', 'JJ'), ('field', 'NN')];[('a', 'DT'), ('person', 'NN'), ('hanging', 'VBG'), ('from', 'IN'), ('a', 'DT'), ('rocky', 'JJ'), ('cliff', 'NN')];['a', 'brown', 'and', 'white', 'dog', 'is', 'running', 'across', 'a', 'brown', 'field'];['a', 'person', 'hanging', 'from', 'a', 'rocky', 'cliff'];a brown and white dog is running across a brown field;a person hanging from a rocky cliff;[4.1719655987060005, 5.894106795647844, 0, 0, 3.7054287339455856, 0, 0, 0, 0.5619555601560289, 0, 0, 0, 0.5619555601560289, 0];[0, 0, 0, 0, 3.7054287339455856, 0, 0, 0, 6.680527515650501, 0, 0, 0, 8.267492572232543, 0];0.5967923995595106;0.24107096826962476;0.4290847993404735;0.33333333333333337;0.2222222222222222;0.4444444444444444
446;main-captions;images;2015;0838;2.20;['a', 'black', 'dog', 'standing', 'in', 'the', 'grass', 'near', 'a', 'volleyball'];['a', 'brown', 'and', 'black', 'down', 'with', 'a', 'blue', 'collar', 'near', 'a', 'soccer', 'ball', 'on', 'a', 'grassy', 'field'];[('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('standing', 'NN'), ('in', 'IN'), ('the', 'DT'), ('grass', 'NN'), ('near', 'IN'), ('a', 'DT'), ('volleyball', 'NN')];[('a', 'DT'), ('brown', 'NN'), ('and', 'CC'), ('black', 'JJ'), ('down', 'RP'), ('with', 'IN'), ('a', 'DT'), ('blue', 'JJ'), ('collar', 'NN'), ('near', 'IN'), ('a', 'DT'), ('soccer', 'NN'), ('ball', 'NN'), ('on', 'IN'), ('a', 'DT'), ('grassy', 'JJ'), ('field', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('dog', 'NN'), ('standing', 'NN'), ('in', 'IN'), ('the', 'DT'), ('grass', 'NN'), ('near', 'IN'), ('a', 'DT'), ('volleyball', 'NN')];[('a', 'DT'), ('brown', 'NN'), ('and', 'CC'), ('black', 'JJ'), ('down', 'RP'), ('with', 'IN'), ('a', 'DT'), ('blue', 'JJ'), ('collar', 'NN'), ('near', 'IN'), ('a', 'DT'), ('soccer', 'NN'), ('ball', 'NN'), ('on', 'IN'), ('a', 'DT'), ('grassy', 'JJ'), ('field', 'NN')];['a', 'black', 'dog', 'standing', 'in', 'the', 'grass', 'near', 'a', 'volleyball'];['a', 'brown', 'and', 'black', 'down', 'with', 'a', 'blue', 'collar', 'near', 'a', 'soccer', 'ball', 'on', 'a', 'grassy', 'field'];a black dog standing in the grass near a volleyball;a brown and black down with a blue collar near a soccer ball on a grassy field;[8.960639752792488, 0, 0, 0, 0, 0, 0, 5.9454400849323825, 0, 3.7054287339455856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[5.9454400849323825, 0, 0, 0, 0, 0, 0, 6.968209588102281, 0, 3.7054287339455856, 0, 0, 0, 0, 0, 0, 0, 0, 5.971755463057818, 0];0.6174865838581738;0.8257299215975884;0.8265643209673517;0.408248290463863;0.2962962962962963;0.7407407407407407
