;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vector1;vector2;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
269;main-captions;images;2014;0156;5;['two', 'green', 'and', 'white', 'trains', 'sitting', 'on', 'the', 'tracks'];['two', 'green', 'and', 'white', 'trains', 'are', 'sitting', 'on', 'the', 'train', 'track'];[('two', 'CD'), ('green', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('trains', 'NNS'), ('sitting', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('tracks', 'NNS')];[('two', 'CD'), ('green', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('trains', 'NNS'), ('are', 'VBP'), ('sitting', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('train', 'NN'), ('track', 'NN')];[('two', 'CD'), ('green', 'JJ'), ('white', 'JJ'), ('trains', 'NNS'), ('sitting', 'VBG'), ('tracks', 'NNS')];[('two', 'CD'), ('green', 'JJ'), ('white', 'JJ'), ('trains', 'NNS'), ('are', 'VBP'), ('sitting', 'VBG'), ('train', 'NN'), ('track', 'NN')];['two', 'green', 'white', 'trains', 'sitting', 'tracks'];['two', 'green', 'white', 'trains', 'are', 'sitting', 'train', 'track'];two green white trains sitting tracks;two green white trains are sitting train track;[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0];0.9864400504156211;;;;0.7142857142857143;1.0
270;main-captions;images;2014;0168;4;['a', 'grey', 'cat', 'lying', 'on', 'a', 'wooden', 'table'];['a', 'grey', 'cat', 'laying', 'on', 'a', 'dining', 'table'];[('a', 'DT'), ('grey', 'JJ'), ('cat', 'NN'), ('lying', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('wooden', 'NN'), ('table', 'NN')];[('a', 'DT'), ('grey', 'JJ'), ('cat', 'NN'), ('laying', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('dining', 'NN'), ('table', 'NN')];[('grey', 'JJ'), ('cat', 'NN'), ('lying', 'VBG'), ('wooden', 'NN'), ('table', 'NN')];[('grey', 'JJ'), ('cat', 'NN'), ('laying', 'VBG'), ('dining', 'NN'), ('table', 'NN')];['grey', 'cat', 'lying', 'wooden', 'table'];['grey', 'cat', 'laying', 'dining', 'table'];grey cat lying wooden table;grey cat laying dining table;[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];0.7408417330190119;;;;0.6;0.6
271;main-captions;images;2014;0171;0;['a', 'man', 'sitting', 'in', 'a', 'back', 'yard', 'playing', 'the', 'guitar'];['a', 'man', 'riding', 'on', 'the', 'back', 'of', 'an', 'orange', 'suv'];[('a', 'DT'), ('man', 'NN'), ('sitting', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('back', 'JJ'), ('yard', 'NN'), ('playing', 'VBG'), ('the', 'DT'), ('guitar', 'NN')];[('a', 'DT'), ('man', 'NN'), ('riding', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('back', 'NN'), ('of', 'IN'), ('an', 'DT'), ('orange', 'NN'), ('suv', 'NN')];[('man', 'NN'), ('sitting', 'VBG'), ('back', 'JJ'), ('yard', 'NN'), ('playing', 'VBG'), ('guitar', 'NN')];[('man', 'NN'), ('riding', 'VBG'), ('back', 'NN'), ('orange', 'NN'), ('suv', 'NN')];['man', 'sitting', 'back', 'yard', 'playing', 'guitar'];['man', 'riding', 'back', 'orange', 'suv'];man sitting back yard playing guitar;man riding back orange suv;[0, 0, 0, 9.512004245490465, 0, 0, 2.649984289632243, 5.277897740893206, 0];[0, 0, 0, 2.649984289632243, 0, 0, 8.413391956822355, 2.649984289632243, 0];0.7544491939730958;0.5962716827734945;0.655991269504531;0.0;0.36363636363636365;0.5454545454545454
272;main-captions;images;2014;0175;3.4;['a', 'father', 'napping', 'in', 'a', 'chair', 'with', 'a', 'baby', 'on', 'his', 'lap'];['man', 'with', 'pink', 'shirt', 'sleeping', 'on', 'chair', 'with', 'infant'];[('a', 'DT'), ('father', 'NN'), ('napping', 'NN'), ('in', 'IN'), ('a', 'DT'), ('chair', 'NN'), ('with', 'IN'), ('a', 'DT'), ('baby', 'NN'), ('on', 'IN'), ('his', 'PRP$'), ('lap', 'NN')];[('man', 'NN'), ('with', 'IN'), ('pink', 'JJ'), ('shirt', 'NN'), ('sleeping', 'VBG'), ('on', 'IN'), ('chair', 'NN'), ('with', 'IN'), ('infant', 'NN')];[('father', 'NN'), ('napping', 'NN'), ('chair', 'NN'), ('baby', 'NN'), ('his', 'PRP$'), ('lap', 'NN')];[('man', 'NN'), ('pink', 'JJ'), ('shirt', 'NN'), ('sleeping', 'VBG'), ('chair', 'NN'), ('infant', 'NN')];['father', 'napping', 'chair', 'baby', 'his', 'lap'];['man', 'pink', 'shirt', 'sleeping', 'chair', 'infant'];father napping chair baby his lap;man pink shirt sleeping chair infant;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 7.830245671476739, 0];0.7797723397103555;;;;0.16666666666666666;0.3333333333333333
273;main-captions;images;2014;0176;4.4;['a', 'close', 'up', 'head', 'of', 'an', 'ostrich'];['a', 'close', 'up', 'of', 'an', 'ostrich', 'face'];[('a', 'DT'), ('close', 'NN'), ('up', 'RP'), ('head', 'NN'), ('of', 'IN'), ('an', 'DT'), ('ostrich', 'NN')];[('a', 'DT'), ('close', 'JJ'), ('up', 'IN'), ('of', 'IN'), ('an', 'DT'), ('ostrich', 'JJ'), ('face', 'NN')];[('close', 'NN'), ('up', 'RP'), ('head', 'NN'), ('ostrich', 'NN')];[('close', 'JJ'), ('ostrich', 'JJ'), ('face', 'NN')];['close', 'up', 'head', 'ostrich'];['close', 'ostrich', 'face'];close up head ostrich;close ostrich face;[0, 9.1065391373823, 0, 0, 0];[0, 9.1065391373823, 0, 0, 0];0.7964632299527666;1.0;1.0;1.0;0.5714285714285714;0.5714285714285714
274;main-captions;images;2014;0179;4.2;['green', 'and', 'white', 'bird', 'perched', 'on', 'tree', 'branch'];['bird', 'with', 'a', 'green', 'head', 'and', 'white', 'chest', 'perched', 'on', 'a', 'tree', 'branch'];[('green', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('bird', 'NN'), ('perched', 'VBN'), ('on', 'IN'), ('tree', 'NN'), ('branch', 'NN')];[('bird', 'NN'), ('with', 'IN'), ('a', 'DT'), ('green', 'JJ'), ('head', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('chest', 'NN'), ('perched', 'VBN'), ('on', 'IN'), ('a', 'DT'), ('tree', 'NN'), ('branch', 'NN')];[('green', 'JJ'), ('white', 'JJ'), ('bird', 'NN'), ('perched', 'VBN'), ('tree', 'NN'), ('branch', 'NN')];[('bird', 'NN'), ('green', 'JJ'), ('head', 'NN'), ('white', 'JJ'), ('chest', 'NN'), ('perched', 'VBN'), ('tree', 'NN'), ('branch', 'NN')];['green', 'white', 'bird', 'perched', 'tree', 'branch'];['bird', 'green', 'head', 'white', 'chest', 'perched', 'tree', 'branch'];green white bird perched tree branch;bird green head white chest perched tree branch;[0, 0, 0, 0, 0, 8.603929600032172, 0, 0];[0, 10.492833498502192, 0, 0, 0, 8.603929600032172, 0, 0];0.9379118298050203;0.634071045201888;0.7071067811865475;0.7071067811865475;0.8571428571428571;0.8571428571428571
275;main-captions;images;2014;0182;5;['a', 'man', 'in', 'a', 'top', 'hat', 'rides', 'a', 'white', 'horse'];['a', 'man', 'with', 'a', 'top', 'hat', 'riding', 'a', 'white', 'horse'];[('a', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('top', 'JJ'), ('hat', 'NN'), ('rides', 'VBZ'), ('a', 'DT'), ('white', 'JJ'), ('horse', 'NN')];[('a', 'DT'), ('man', 'NN'), ('with', 'IN'), ('a', 'DT'), ('top', 'JJ'), ('hat', 'NN'), ('riding', 'VBG'), ('a', 'DT'), ('white', 'JJ'), ('horse', 'NN')];[('man', 'NN'), ('top', 'JJ'), ('hat', 'NN'), ('rides', 'VBZ'), ('white', 'JJ'), ('horse', 'NN')];[('man', 'NN'), ('top', 'JJ'), ('hat', 'NN'), ('riding', 'VBG'), ('white', 'JJ'), ('horse', 'NN')];['man', 'top', 'hat', 'rides', 'white', 'horse'];['man', 'top', 'hat', 'riding', 'white', 'horse'];man top hat rides white horse;man top hat riding white horse;[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0];0.9999999999999998;;;;0.8333333333333334;1.0
276;main-captions;images;2014;0188;0.2;['a', 'woman', 'riding', 'a', 'brown', 'horse'];['a', 'woman', 'taking', 'her', 'own', 'photo', 'from', 'above'];[('a', 'DT'), ('woman', 'NN'), ('riding', 'VBG'), ('a', 'DT'), ('brown', 'JJ'), ('horse', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('taking', 'VBG'), ('her', 'PRP$'), ('own', 'JJ'), ('photo', 'NN'), ('from', 'IN'), ('above', 'IN')];[('woman', 'NN'), ('riding', 'VBG'), ('brown', 'JJ'), ('horse', 'NN')];[('woman', 'NN'), ('taking', 'VBG'), ('her', 'PRP$'), ('own', 'JJ'), ('photo', 'NN')];['woman', 'riding', 'brown', 'horse'];['woman', 'taking', 'her', 'own', 'photo'];woman riding brown horse;woman taking her own photo;[0, 5.059111494947952, 0, 0, 0, 0.9571725301990714, 0, 0];[0, 5.059111494947952, 0, 0, 0, 6.727918865404213, 0, 0];0.592088849459607;0.7391048758250487;0.8176631649322499;0.7071067811865475;0.2222222222222222;0.2222222222222222
277;main-captions;images;2014;0200;0.2;['two', 'men', 'standing', 'in', 'grass', 'staring', 'at', 'a', 'car'];['a', 'woman', 'in', 'a', 'pink', 'top', 'posing', 'with', 'beer'];[('two', 'CD'), ('men', 'NNS'), ('standing', 'VBG'), ('in', 'IN'), ('grass', 'NN'), ('staring', 'NN'), ('at', 'IN'), ('a', 'DT'), ('car', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('in', 'IN'), ('a', 'DT'), ('pink', 'NN'), ('top', 'JJ'), ('posing', 'NN'), ('with', 'IN'), ('beer', 'NN')];[('two', 'CD'), ('men', 'NNS'), ('standing', 'VBG'), ('grass', 'NN'), ('staring', 'NN'), ('car', 'NN')];[('woman', 'NN'), ('pink', 'NN'), ('top', 'JJ'), ('posing', 'NN'), ('beer', 'NN')];['two', 'men', 'standing', 'grass', 'staring', 'car'];['woman', 'pink', 'top', 'posing', 'beer'];two men standing grass staring car;woman pink top posing beer;[0, 0, 0, 0, 7.537923219468455, 1.5055476872645017, 3.6313135504373633, 0, 7.293706969019008, 0, 0];[0, 0, 0, 0, 0.9571725301990714, 7.830245671476739, 5.059111494947952, 0, 3.6313135504373633, 0, 0];0.512585184186125;0.5672571442114324;0.7486186304621028;0.0;0.0;0.0
278;main-captions;images;2014;0205;4;['two', 'indian', 'women', 'with', 'two', 'indian', 'girls', 'near', 'the', 'water'];['two', 'indian', 'woman', 'stand', 'with', 'two', 'indian', 'girls', 'on', 'a', 'beach'];[('two', 'CD'), ('indian', 'JJ'), ('women', 'NNS'), ('with', 'IN'), ('two', 'CD'), ('indian', 'JJ'), ('girls', 'NNS'), ('near', 'IN'), ('the', 'DT'), ('water', 'NN')];[('two', 'CD'), ('indian', 'JJ'), ('woman', 'NN'), ('stand', 'VBP'), ('with', 'IN'), ('two', 'CD'), ('indian', 'JJ'), ('girls', 'NNS'), ('on', 'IN'), ('a', 'DT'), ('beach', 'NN')];[('two', 'CD'), ('indian', 'JJ'), ('women', 'NNS'), ('two', 'CD'), ('indian', 'JJ'), ('girls', 'NNS'), ('water', 'NN')];[('two', 'CD'), ('indian', 'JJ'), ('woman', 'NN'), ('stand', 'VBP'), ('two', 'CD'), ('indian', 'JJ'), ('girls', 'NNS'), ('beach', 'NN')];['two', 'indian', 'women', 'two', 'indian', 'girls', 'water'];['two', 'indian', 'woman', 'stand', 'two', 'indian', 'girls', 'beach'];two indian women two indian girls water;two indian woman stand two indian girls beach;[5.059111494947952, 0, 5.059111494947952, 6.453297172775086, 0, 0, 0, 0];[5.059111494947952, 0, 5.059111494947952, 6.453297172775086, 0, 0, 0, 0];0.8620019022200205;1.0;1.0000000000000002;1.0000000000000002;0.6666666666666666;1.3333333333333333
279;main-captions;images;2014;0207;2.6;['a', 'table', 'is', 'set', 'with', 'wine', 'and', 'dishes', 'for', 'two', 'people'];['a', 'wooden', 'table', 'is', 'set', 'with', 'candles', 'wine', 'and', 'a', 'purple', 'plastic', 'bowl'];[('a', 'DT'), ('table', 'NN'), ('is', 'VBZ'), ('set', 'VBN'), ('with', 'IN'), ('wine', 'NN'), ('and', 'CC'), ('dishes', 'NNS'), ('for', 'IN'), ('two', 'CD'), ('people', 'NNS')];[('a', 'DT'), ('wooden', 'JJ'), ('table', 'NN'), ('is', 'VBZ'), ('set', 'VBN'), ('with', 'IN'), ('candles', 'NNS'), ('wine', 'VBP'), ('and', 'CC'), ('a', 'DT'), ('purple', 'JJ'), ('plastic', 'NN'), ('bowl', 'NN')];[('table', 'NN'), ('is', 'VBZ'), ('set', 'VBN'), ('wine', 'NN'), ('dishes', 'NNS'), ('two', 'CD'), ('people', 'NNS')];[('wooden', 'JJ'), ('table', 'NN'), ('is', 'VBZ'), ('set', 'VBN'), ('candles', 'NNS'), ('wine', 'VBP'), ('purple', 'JJ'), ('plastic', 'NN'), ('bowl', 'NN')];['table', 'is', 'set', 'wine', 'dishes', 'two', 'people'];['wooden', 'table', 'is', 'set', 'candles', 'wine', 'purple', 'plastic', 'bowl'];table is set wine dishes two people;wooden table is set candles wine purple plastic bowl;[0, 0, 4.169432297621895, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 4.169432297621895, 0, 0, 0, 0, 0, 0, 0, 0, 0];0.7326687403667178;1.0;1.0;1.0;0.5;0.5
280;main-captions;images;2014;0214;0.6;['a', 'moped', 'in', 'front', 'of', 'ruins'];['white', 'bus', 'parked', 'in', 'grass', 'in', 'front', 'of', 'building'];[('a', 'DT'), ('moped', 'VBN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('ruins', 'NNS')];[('white', 'JJ'), ('bus', 'NN'), ('parked', 'VBN'), ('in', 'IN'), ('grass', 'NN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('building', 'NN')];[('moped', 'VBN'), ('front', 'NN'), ('ruins', 'NNS')];[('white', 'JJ'), ('bus', 'NN'), ('parked', 'VBN'), ('grass', 'NN'), ('front', 'NN'), ('building', 'NN')];['moped', 'front', 'ruins'];['white', 'bus', 'parked', 'grass', 'front', 'building'];moped front ruins;white bus parked grass front building;[0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];0.6659716245437052;;;;0.2222222222222222;0.2222222222222222
281;main-captions;images;2014;0219;1.2;['a', 'person', 'driving', 'a', 'cart', 'pulled', 'by', 'a', 'bicycle'];['a', 'man', 'wearing', 'a', 'dust', 'mask', 'riding', 'a', 'three', 'wheeled', 'bicycle'];[('a', 'DT'), ('person', 'NN'), ('driving', 'VBG'), ('a', 'DT'), ('cart', 'NN'), ('pulled', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('bicycle', 'NN')];[('a', 'DT'), ('man', 'NN'), ('wearing', 'VBG'), ('a', 'DT'), ('dust', 'NN'), ('mask', 'NN'), ('riding', 'VBG'), ('a', 'DT'), ('three', 'CD'), ('wheeled', 'VBD'), ('bicycle', 'NN')];[('person', 'NN'), ('driving', 'VBG'), ('cart', 'NN'), ('pulled', 'VBN'), ('bicycle', 'NN')];[('man', 'NN'), ('wearing', 'VBG'), ('dust', 'NN'), ('mask', 'NN'), ('riding', 'VBG'), ('three', 'CD'), ('wheeled', 'VBD'), ('bicycle', 'NN')];['person', 'driving', 'cart', 'pulled', 'bicycle'];['man', 'wearing', 'dust', 'mask', 'riding', 'three', 'wheeled', 'bicycle'];person driving cart pulled bicycle;man wearing dust mask riding three wheeled bicycle;[0, 0, 0, 0, 0, 6.420961792132149, 10.55684581486214, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0.7753518395452904;;;;0.15384615384615385;0.46153846153846156
282;main-captions;images;2014;0227;3.8;['a', 'dog', 'sniffing', 'the', 'bottom', 'of', 'a', 'door'];['a', 'black', 'and', 'white', 'dog', 'sniffing', 'at', 'a', 'closed', 'door'];[('a', 'DT'), ('dog', 'NN'), ('sniffing', 'VBG'), ('the', 'DT'), ('bottom', 'NN'), ('of', 'IN'), ('a', 'DT'), ('door', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('dog', 'NN'), ('sniffing', 'NN'), ('at', 'IN'), ('a', 'DT'), ('closed', 'JJ'), ('door', 'NN')];[('dog', 'NN'), ('sniffing', 'VBG'), ('bottom', 'NN'), ('door', 'NN')];[('black', 'JJ'), ('white', 'JJ'), ('dog', 'NN'), ('sniffing', 'NN'), ('closed', 'JJ'), ('door', 'NN')];['dog', 'sniffing', 'bottom', 'door'];['black', 'white', 'dog', 'sniffing', 'closed', 'door'];dog sniffing bottom door;black white dog sniffing closed door;[0, 8.699239779836498, 0, 9.32968268869651, 0, 0, 0];[0, 8.699239779836498, 0, 9.32968268869651, 0, 0, 0];0.7902348662643295;1.0000000000000002;0.9999999999999999;0.9999999999999999;0.6;0.6
283;main-captions;images;2014;0236;4.2;['a', 'small', 'bird', 'sitting', 'on', 'a', 'branch', 'in', 'winter'];['a', 'small', 'bird', 'perched', 'on', 'an', 'icy', 'branch'];[('a', 'DT'), ('small', 'JJ'), ('bird', 'NN'), ('sitting', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('branch', 'NN'), ('in', 'IN'), ('winter', 'NN')];[('a', 'DT'), ('small', 'JJ'), ('bird', 'NN'), ('perched', 'VBN'), ('on', 'IN'), ('an', 'DT'), ('icy', 'NN'), ('branch', 'NN')];[('small', 'JJ'), ('bird', 'NN'), ('sitting', 'VBG'), ('branch', 'NN'), ('winter', 'NN')];[('small', 'JJ'), ('bird', 'NN'), ('perched', 'VBN'), ('icy', 'NN'), ('branch', 'NN')];['small', 'bird', 'sitting', 'branch', 'winter'];['small', 'bird', 'perched', 'icy', 'branch'];small bird sitting branch winter;small bird perched icy branch;[0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 8.603929600032172, 0, 0];0.8047478161629565;;;;0.6;0.6
284;main-captions;images;2014;0237;2.8;['a', 'yellow', 'bird', 'is', 'eating', 'fruit', 'on', 'a', 'wire', 'grate'];['a', 'yellow', 'bird', 'eating', 'fruit', 'on', 'a', 'bird', 'feeder'];[('a', 'DT'), ('yellow', 'JJ'), ('bird', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('fruit', 'NN'), ('on', 'IN'), ('a', 'DT'), ('wire', 'NN'), ('grate', 'NN')];[('a', 'DT'), ('yellow', 'JJ'), ('bird', 'NN'), ('eating', 'VBG'), ('fruit', 'NN'), ('on', 'IN'), ('a', 'DT'), ('bird', 'NN'), ('feeder', 'NN')];[('yellow', 'JJ'), ('bird', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('fruit', 'NN'), ('wire', 'NN'), ('grate', 'NN')];[('yellow', 'JJ'), ('bird', 'NN'), ('eating', 'VBG'), ('fruit', 'NN'), ('bird', 'NN'), ('feeder', 'NN')];['yellow', 'bird', 'is', 'eating', 'fruit', 'wire', 'grate'];['yellow', 'bird', 'eating', 'fruit', 'bird', 'feeder'];yellow bird is eating fruit wire grate;yellow bird eating fruit bird feeder;[0, 4.169432297621895, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 9.799686317942246];0.8294823423411571;0.0;0.0;0.0;0.6153846153846154;0.7692307692307693
285;main-captions;images;2014;0239;4.2;['a', 'brown', 'duck', 'and', 'white', 'duck', 'stand', 'on', 'the', 'grass'];['brown', 'and', 'white', 'ducks', 'walking', 'on', 'green', 'grass'];[('a', 'DT'), ('brown', 'JJ'), ('duck', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('duck', 'NN'), ('stand', 'NN'), ('on', 'IN'), ('the', 'DT'), ('grass', 'NN')];[('brown', 'NN'), ('and', 'CC'), ('white', 'JJ'), ('ducks', 'NNS'), ('walking', 'VBG'), ('on', 'IN'), ('green', 'JJ'), ('grass', 'NN')];[('brown', 'JJ'), ('duck', 'NN'), ('white', 'JJ'), ('duck', 'NN'), ('stand', 'NN'), ('grass', 'NN')];[('brown', 'NN'), ('white', 'JJ'), ('ducks', 'NNS'), ('walking', 'VBG'), ('green', 'JJ'), ('grass', 'NN')];['brown', 'duck', 'white', 'duck', 'stand', 'grass'];['brown', 'white', 'ducks', 'walking', 'green', 'grass'];brown duck white duck stand grass;brown white ducks walking green grass;[0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0];0.8834214279005904;;;;0.5;0.8333333333333334
286;main-captions;images;2014;0240;2.4;['a', 'black', 'and', 'white', 'cat', 'and', 'dog', 'on', 'a', 'striped', 'couch'];['a', 'black', 'and', 'white', 'cat', 'standing', 'in', 'front', 'of', 'a', 'window'];[('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cat', 'NN'), ('and', 'CC'), ('dog', 'NN'), ('on', 'IN'), ('a', 'DT'), ('striped', 'JJ'), ('couch', 'NN')];[('a', 'DT'), ('black', 'JJ'), ('and', 'CC'), ('white', 'JJ'), ('cat', 'NN'), ('standing', 'NN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('a', 'DT'), ('window', 'NN')];[('black', 'JJ'), ('white', 'JJ'), ('cat', 'NN'), ('dog', 'NN'), ('striped', 'JJ'), ('couch', 'NN')];[('black', 'JJ'), ('white', 'JJ'), ('cat', 'NN'), ('standing', 'NN'), ('front', 'NN'), ('window', 'NN')];['black', 'white', 'cat', 'dog', 'striped', 'couch'];['black', 'white', 'cat', 'standing', 'front', 'window'];black white cat dog striped couch;black white cat standing front window;[0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 8.333349249148819, 0, 0];0.6870906213528669;;;;0.5;0.5
287;main-captions;images;2014;0244;3.6;['a', 'man', 'wearing', 'black', 'formal', 'wear', '&', 'a', 'black', 'top', 'hat', 'is', 'riding', 'a', 'white', 'show', 'horse'];['a', 'man', 'with', 'a', 'top', 'hat', 'riding', 'a', 'white', 'horse'];[('a', 'DT'), ('man', 'NN'), ('wearing', 'VBG'), ('black', 'JJ'), ('formal', 'JJ'), ('wear', 'NN'), ('&', 'CC'), ('a', 'DT'), ('black', 'JJ'), ('top', 'NN'), ('hat', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('white', 'JJ'), ('show', 'NN'), ('horse', 'NN')];[('a', 'DT'), ('man', 'NN'), ('with', 'IN'), ('a', 'DT'), ('top', 'JJ'), ('hat', 'NN'), ('riding', 'VBG'), ('a', 'DT'), ('white', 'JJ'), ('horse', 'NN')];[('man', 'NN'), ('wearing', 'VBG'), ('black', 'JJ'), ('formal', 'JJ'), ('wear', 'NN'), ('black', 'JJ'), ('top', 'NN'), ('hat', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('white', 'JJ'), ('show', 'NN'), ('horse', 'NN')];[('man', 'NN'), ('top', 'JJ'), ('hat', 'NN'), ('riding', 'VBG'), ('white', 'JJ'), ('horse', 'NN')];['man', 'wearing', 'black', 'formal', 'wear', 'black', 'top', 'hat', 'is', 'riding', 'white', 'show', 'horse'];['man', 'top', 'hat', 'riding', 'white', 'horse'];man wearing black formal wear black top hat is riding white show horse;man top hat riding white horse;[0, 0, 0, 0, 0, 4.169432297621895, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0.9120822591358813;;;;0.631578947368421;0.631578947368421
288;main-captions;images;2014;0248;3.8;['a', 'small', 'brown', 'birds', 'is', 'eating', 'from', 'a', 'bird', 'feeder', 'hanging', 'from', 'a', 'tree'];['a', 'small', 'bird', 'perches', 'on', 'the', 'bird', 'feeder', 'hanging', 'from', 'the', 'tree'];[('a', 'DT'), ('small', 'JJ'), ('brown', 'NN'), ('birds', 'NNS'), ('is', 'VBZ'), ('eating', 'VBG'), ('from', 'IN'), ('a', 'DT'), ('bird', 'NN'), ('feeder', 'NN'), ('hanging', 'VBG'), ('from', 'IN'), ('a', 'DT'), ('tree', 'NN')];[('a', 'DT'), ('small', 'JJ'), ('bird', 'NN'), ('perches', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('bird', 'NN'), ('feeder', 'NN'), ('hanging', 'VBG'), ('from', 'IN'), ('the', 'DT'), ('tree', 'NN')];[('small', 'JJ'), ('brown', 'NN'), ('birds', 'NNS'), ('is', 'VBZ'), ('eating', 'VBG'), ('bird', 'NN'), ('feeder', 'NN'), ('hanging', 'VBG'), ('tree', 'NN')];[('small', 'JJ'), ('bird', 'NN'), ('perches', 'NNS'), ('bird', 'NN'), ('feeder', 'NN'), ('hanging', 'VBG'), ('tree', 'NN')];['small', 'brown', 'birds', 'is', 'eating', 'bird', 'feeder', 'hanging', 'tree'];['small', 'bird', 'perches', 'bird', 'feeder', 'hanging', 'tree'];small brown birds is eating bird feeder hanging tree;small bird perches bird feeder hanging tree;[4.169432297621895, 0, 0, 0, 0, 0, 0, 0, 9.799686317942246, 0];[0, 0, 0, 0, 0, 0, 0, 0, 9.799686317942246, 0];0.8820454622598707;0.9201765222896963;0.7071067811865475;0.7071067811865475;0.625;1.0
289;main-captions;images;2014;0249;0.6;['this', 'a', 'picture', 'of', 'the', 'countryside', 'with', 'a', 'large', 'city', 'in', 'the', 'background'];['there', 'are', 'some', 'black', 'cattle', 'in', 'a', 'grassy', 'plain', 'with', 'a', 'large', 'tree', 'in', 'the', 'background'];[('this', 'DT'), ('a', 'DT'), ('picture', 'NN'), ('of', 'IN'), ('the', 'DT'), ('countryside', 'NN'), ('with', 'IN'), ('a', 'DT'), ('large', 'JJ'), ('city', 'NN'), ('in', 'IN'), ('the', 'DT'), ('background', 'NN')];[('there', 'EX'), ('are', 'VBP'), ('some', 'DT'), ('black', 'JJ'), ('cattle', 'NNS'), ('in', 'IN'), ('a', 'DT'), ('grassy', 'JJ'), ('plain', 'NN'), ('with', 'IN'), ('a', 'DT'), ('large', 'JJ'), ('tree', 'NN'), ('in', 'IN'), ('the', 'DT'), ('background', 'NN')];[('picture', 'NN'), ('countryside', 'NN'), ('large', 'JJ'), ('city', 'NN'), ('background', 'NN')];[('there', 'EX'), ('are', 'VBP'), ('black', 'JJ'), ('cattle', 'NNS'), ('grassy', 'JJ'), ('plain', 'NN'), ('large', 'JJ'), ('tree', 'NN'), ('background', 'NN')];['picture', 'countryside', 'large', 'city', 'background'];['there', 'are', 'black', 'cattle', 'grassy', 'plain', 'large', 'tree', 'background'];picture countryside large city background;there are black cattle grassy plain large tree background;[0.721862819288388, 0, 0, 0, 0, 7.432562703810629, 0, 8.007926848714192, 0, 0, 0, 0];[7.328765910128985, 0, 0, 0, 5.711147501659418, 0.721862819288388, 0, 0.721862819288388, 0, 0, 0, 0];0.5552899908852583;0.16059374967084056;0.16532938482583215;0.0;0.2857142857142857;0.2857142857142857
